 Maintaining 16 concurrent writes of 2097152 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_c26ec1c5d7b4_21354
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        53        37   73.9785        74  0.100794   0.20785
     2      16        82        66   65.9842        58   1.02456  0.380532
     3      16       118       102   67.9863        72   0.11143  0.413206
     4      16       150       134   66.9878        64  0.101576  0.430761
     5      16       182       166   66.3882        64  0.778622  0.449103
     6      16       209       193   64.3223        54  0.092938  0.448875
     7      16       252       236   67.4174        86  0.129558  0.453463
     8      16       287       271   67.7391        70  0.108876  0.449686
     9      16       322       306   67.9889        70  0.737155  0.453195
    10      16       355       339   67.7892        66  0.810277  0.452988
    11      16       390       374   67.9893        70  0.090445  0.454645
    12      16       422       406   67.6561        64  0.138435  0.459752
    13      16       432       416   63.9902        20   1.17093  0.464119
    14      16       434       418   59.7049         4   1.78763  0.468419
    15      16       441       425   56.6578        14   2.96915  0.506337
    16      16       448       432   53.9916        14   3.90356  0.542562
    17      16       490       474   55.7561        84  0.078414  0.564384
    18      16       523       507   56.3247        66  0.090575   0.55673
    19      16       563       547   57.5702        80   1.17279  0.541779
2014-11-23 17:22:53.259856min lat: 0.070746 max lat: 4.35293 avg lat: 0.544047
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       587       571   57.0914        48   1.26578  0.544047
    21      16       600       584   55.6106        26   1.32183  0.555517
    22      16       614       598   54.3553        28    1.2491  0.568974
    23      16       628       612   53.2093        28  0.862803  0.580807
    24      16       644       628   52.3255        32  0.712374  0.589911
    25      16       645       629   50.3125         2  0.414056  0.589632
    26      15       672       657   50.5309        56  0.264354  0.628884
    27      16       706       690   51.1036        66  0.894267  0.616752
    28      16       738       722   51.5638        64  0.134249   0.61249
    29      16       764       748   51.5786        52  0.295303  0.606812
    30      16       778       762   50.7925        28   1.17334  0.614565
    31      16       793       777   50.1217        30      0.57   0.62428
    32      16       808       792   49.4928        30   1.92688  0.634837
    33      16       823       807    48.902        30  0.539048  0.639447
    34      16       837       821   48.2871        28  0.552278  0.647909
    35      16       850       834   47.6502        26  0.700758  0.655162
    36      16       867       851   47.2709        34   1.05546  0.664632
    37      16       871       855   46.2095         8   1.05431  0.667828
    38      16       911       895   47.0985        80  0.153359  0.676767
    39      16       915       899   46.0959         8  0.136302  0.674541
2014-11-23 17:23:13.262605min lat: 0.070746 max lat: 4.51772 avg lat: 0.675773
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16       917       901   45.0435         4   1.20958  0.675773
    41      16       921       905     44.14         8   2.92448  0.685007
    42      16       925       909   43.2795         8   1.25122  0.693447
    43      16       925       909    42.273         0         -  0.693447
    44      16       931       915    41.585         6   6.27135  0.723679
    45      16       941       925   41.1053        20   1.22147  0.757441
    46      16       986       970   42.1679        90  0.084097  0.753715
    47      16       994       978   41.6111        16   0.48942  0.753246
    48      16      1015       999   41.6191        42  0.210682  0.766506
    49      16      1057      1041   42.4838        84  0.641029  0.749036
    50      16      1090      1074   42.9539        66  0.867516   0.73739
    51      16      1105      1089   42.6998        30  0.687455  0.735707
    52      16      1138      1122   43.1477        66  0.392544  0.734003
    53      16      1138      1122   42.3336         0         -  0.734003
    54      16      1186      1170   43.3272        48  0.542242  0.735015
    55      15      1218      1203   43.7393        66  0.132225  0.726629
    56      16      1252      1236   44.1366        66  0.678835    0.7208
    57      16      1269      1253   43.9587        34   1.02085  0.720111
    58      16      1285      1269   43.7524        32  0.822446  0.722958
    59      16      1299      1283   43.4854        28   0.68469  0.727297
2014-11-23 17:23:33.265351min lat: 0.070746 max lat: 6.85194 avg lat: 0.728788
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      1306      1290   42.9939        14  0.772139  0.728788
    61      16      1337      1321   43.3053        62  0.353631   0.73703
    62      16      1373      1357   43.7679        72  0.112793   0.72669
    63      16      1403      1387   44.0255        60  0.102239  0.720368
    64      16      1403      1387   43.3376         0         -  0.720368
    65      16      1403      1387   42.6708         0         -  0.720368
    66      16      1403      1387   42.0243         0         -  0.720368
    67      16      1405      1389   41.4568         1   3.20491  0.724517
    68      16      1407      1391    40.906         4   5.48722  0.731412
    69      16      1411      1395    40.429         8    6.0798  0.746567
    70      16      1411      1395   39.8515         0         -  0.746567
    71      16      1413      1397   39.3466         2   7.27968   0.75601
    72      16      1415      1399   38.8556         4   8.45989  0.767354
    73      16      1451      1435   39.3095        72   0.58941  0.811904
    74      16      1491      1475   39.8592        80   1.27268  0.797433
    75      15      1519      1504    40.101        58   1.00186  0.793991
    76      16      1556      1540   40.5206        72  0.997558  0.785762
    77      16      1566      1550   40.2541        20  0.803694  0.784164
    78      16      1611      1595   40.8917        90  0.085664  0.779015
    79      16      1623      1607   40.6778        24   1.61399  0.779938
