   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      15       834       819   102.348   102.375  0.012707 0.0192527
     2      16      1726      1710   106.853   111.375  0.008464 0.0185865
     3      16      2608      2592   107.981    110.25  0.019738 0.0184338
     4      16      3362      3346   104.546     94.25  0.024983 0.0190583
     5      16      4244      4228   105.684    110.25  0.039353 0.0188698
     6      16      5098      5082   105.859    106.75  0.037328 0.0188417
     7      16      5941      5925   105.788   105.375  0.004992 0.0188626
     8      15      6832      6817   106.501     111.5   0.03034  0.018747
     9      16      7654      7638   106.069   102.625  0.004679 0.0187678
    10      16      8496      8480   105.986    105.25  0.006972 0.0188321
    11      16      9357      9341   106.133   107.625   0.00541 0.0188129
    12      16     10252     10236   106.611   111.875  0.020554 0.0187338
    13      16     11144     11128   106.986     111.5  0.025075 0.0186738
    14      16     12037     12021   107.316   111.625  0.034068 0.0186192
    15      16     12915     12899   107.478    109.75  0.004892 0.0185845
    16      16     13805     13789   107.713    111.25  0.010261 0.0185502
    17      15     14697     14682   107.942   111.625  0.014669 0.0185064
    18      16     15579     15563   108.062   110.125  0.008288 0.0184895
    19      16     16467     16451   108.216       111  0.062179 0.0184623
2014-11-25 14:46:06.665672min lat: 0.002623 max lat: 0.242417 avg lat: 0.0184464
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16     17349     17333   108.317    110.25  0.016482 0.0184464
    21      15     18201     18186   108.236   106.625  0.007401 0.0184645
    22      16     19088     19072    108.35    110.75  0.019675 0.0184438
    23      15     19978     19963   108.481   111.375  0.007624 0.0184191
    24      16     20867     20851   108.585       111  0.044564 0.0184085
    25      15     21743     21728   108.626   109.625  0.036465 0.0184003
    26      16     22556     22540   108.352     101.5  0.016676 0.0184489
    27      16     23444     23428   108.449       111  0.004224 0.0184272
    28      16     24326     24310   108.513    110.25  0.005367 0.0184195
    29      16     25215     25199   108.603   111.125   0.01879 0.0184038
    30      16     26104     26088   108.686   111.125  0.004354 0.0183925
    31      16     26981     26965   108.716   109.625  0.007709  0.018385
    32      16     27874     27858   108.807   111.625   0.04151 0.0183725
    33      16     28762     28746   108.873       111  0.018547 0.0183614
    34      16     29653     29637   108.946   111.375  0.037055 0.0183482
    35      16     30540     30524   109.001   110.875  0.016583 0.0183359
    36      16     31425     31409   109.045   110.625  0.007555 0.0183297
    37      16     32313     32297   109.098       111  0.016899 0.0183208
    38      16     33182     33166   109.085   108.625  0.013734 0.0183269
    39      16     34042     34026   109.044     107.5  0.011737 0.0183343
2014-11-25 14:46:26.668122min lat: 0.002623 max lat: 0.242417 avg lat: 0.0183269
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16     34924     34908   109.074    110.25  0.018337 0.0183269
    41      16     35795     35779   109.069   108.875  0.004666 0.0183302
    42      16     36681     36665   109.108    110.75  0.016834 0.0183221
    43      16     37568     37552   109.149   110.875  0.009405 0.0183149
    44      16     38451     38435   109.177   110.375  0.031817 0.0183131
    45      15     39335     39320   109.209   110.625    0.0204 0.0183076
    46      16     40195     40179   109.168   107.375  0.019142 0.0183142
    47      16     41082     41066   109.204   110.875  0.004684 0.0183051
    48      16     41970     41954   109.242       111  0.004758 0.0182998
    49      16     42852     42836   109.262    110.25  0.017985 0.0182968
    50      16     43739     43723   109.294   110.875  0.039638 0.0182917
    51      16     44610     44594   109.285   108.875  0.025526 0.0182939
    52      16     45490     45474   109.299       110  0.005535  0.018291
    53      16     46377     46361   109.328   110.875  0.004374 0.0182832
    54      15     47264     47249   109.359       111  0.036493 0.0182828
    55      16     48158     48142     109.4   111.625   0.01064 0.0182746
    56      16     49048     49032   109.433    111.25  0.022576 0.0182704
    57      16     49930     49914   109.447    110.25  0.004107 0.0182673
    58      16     50825     50809   109.489   111.875  0.004383 0.0182612
    59      16     51710     51694   109.508   110.625  0.048702 0.0182564
2014-11-25 14:46:46.670553min lat: 0.002623 max lat: 0.242417 avg lat: 0.0182562
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16     52591     52575   109.518   110.125  0.030721 0.0182562
    61      16     53464     53448   109.511   109.125   0.01385 0.0182573
    62      16     54355     54339   109.541   111.375  0.033302 0.0182529
    63      16     55235     55219   109.548       110   0.01009 0.0182518
    64      16     56128     56112    109.58   111.625   0.00435 0.0182453
    65      16     57003     56987   109.577   109.375  0.086138 0.0182393
    66      16     57863     57847   109.545     107.5  0.004567 0.0182515
    67      16     58741     58725   109.548    109.75  0.017827 0.0182521
    68      16     59624     59608    109.56   110.375  0.004807 0.0182482
    69      16     60512     60496   109.581       111  0.031919 0.0182461
    70      16     61402     61386   109.604    111.25  0.032542 0.0182421
    71      16     62286     62270   109.617     110.5  0.049883 0.0182397
    72      16     63177     63161   109.641   111.375  0.030708  0.018237
    73      16     64064     64048   109.658   110.875  0.006138 0.0182327
    74      16     64958     64942   109.686    111.75  0.013932 0.0182279
    75      16     65851     65835   109.711   111.625  0.004077 0.0182245
    76      16     66718     66702   109.694   108.375  0.032242 0.0182275
    77      16     67605     67589   109.709   110.875  0.004957 0.0182247
    78      16     68498     68482   109.733   111.625  0.004346 0.0182208
    79      16     69387     69371   109.751   111.125   0.02117 0.0182181
2014-11-25 14:47:06.672977min lat: 0.002623 max lat: 0.242417 avg lat: 0.0182139
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16     70278     70262   109.771   111.375  0.007591 0.0182139
    81      16     71172     71156   109.795    111.75  0.028025 0.0182116
    82      16     72063     72047   109.814   111.375  0.017854 0.0182068
    83      16     72949     72933   109.825    110.75  0.004859 0.0182027
    84      16     73843     73827   109.848    111.75  0.037196  0.018202
    85      16     74738     74722   109.872   111.875  0.005364 0.0181957
    86      16     75631     75615   109.892   111.625  0.014499 0.0181942
    87      16     76527     76511   109.916       112  0.055397 0.0181909
    88      16     77401     77385   109.908    109.25  0.025885 0.0181924
    89      16     78298     78282   109.933   112.125  0.014829 0.0181884
    90      16     79190     79174    109.95     111.5  0.003899 0.0181852
    91      16     80065     80049   109.944   109.375  0.027009 0.0181867
    92      16     80887     80871   109.866    102.75  0.143573 0.0181931
    93      16     81779     81763   109.883     111.5  0.004491 0.0181968
    94      16     82656     82640    109.88   109.625  0.004636 0.0181968
    95      16     83541     83525   109.888   110.625  0.036595 0.0181964
    96      16     84419     84403   109.886    109.75  0.022571 0.0181961
    97      16     85306     85290   109.896   110.875  0.004612 0.0181948
    98      16     86199     86183   109.914   111.625  0.021461 0.0181928
    99      16     87088     87072   109.926   111.125   0.01691   0.01819
2014-11-25 14:47:26.675406min lat: 0.002623 max lat: 0.242417 avg lat: 0.0181875
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16     87974     87958   109.934    110.75  0.014845 0.0181875
   101      16     88864     88848   109.947    111.25  0.029829 0.0181871
   102      15     89753     89738    109.96    111.25  0.004265 0.0181839
   103      16     90642     90626   109.969       111   0.02021 0.0181825
   104      16     91535     91519   109.985   111.625  0.028303 0.0181797
   105      16     92422     92406   109.994   110.875  0.031731 0.0181789
   106      16     93311     93295   110.004   111.125  0.037518 0.0181775
   107      16     94201     94185   110.016    111.25  0.019536  0.018175
   108      16     95088     95072   110.024   110.875  0.004163 0.0181732
   109      16     95973     95957   110.029   110.625   0.04524 0.0181725
   110      16     96862     96846   110.039   111.125  0.004474 0.0181719
   111      16     97706     97690   109.998     105.5  0.005144 0.0181772
   112      16     98597     98581    110.01   111.375  0.030837 0.0181765
   113      16     99483     99467   110.016    110.75  0.057983  0.018175
   114      16    100273    100257   109.917     98.75  0.004595 0.0181806
   115      16    101055    101039   109.812     97.75  0.004497 0.0182091
   116      16    101937    101921   109.815    110.25  0.006785 0.0182083
   117      16    102826    102810   109.826   111.125  0.008471  0.018207
   118      16    103714    103698   109.836       111  0.026577 0.0182056
   119      16    104603    104587   109.847   111.125  0.025289 0.0182039
2014-11-25 14:47:46.677842min lat: 0.002623 max lat: 0.291798 avg lat: 0.0182016
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16    105490    105474   109.855   110.875  0.016611 0.0182016
   121      16    106373    106357   109.859   110.375  0.004513 0.0182017
   122      16    107258    107242   109.866   110.625  0.053083 0.0182003
 Total time run:        122.917320
Total reads made:     108008
Read size:            131072
Bandwidth (MB/sec):    109.838 

Average Latency:       0.0182067
Max latency:           0.291798
Min latency:           0.002623
