 Maintaining 16 concurrent writes of 1048576 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_c26ec1c5d7b4_28553
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        84        68   67.9804        68  0.446567  0.195813
     2      16       151       135   67.4856        67  0.362175  0.220118
     3      16       201       185   61.6554        50  0.079409  0.225119
     4      16       251       235   58.7403        50  0.387063  0.261045
     5      16       314       298   59.5906        63  0.294672  0.260888
     6      16       384       368    61.324        70  0.059862  0.251016
     7      16       434       418   59.7053        50  0.339639  0.260879
     8      16       501       485   60.6161        67  0.397332  0.257693
     9      16       540       524   58.2138        39  0.099942  0.272667
    10      16       611       595   59.4915        71  0.059065  0.261061
    11      16       637       621   56.4466        26  0.189701  0.264977
    12      16       637       621   51.7428         0         -  0.264977
    13      16       652       636   48.9163       7.5  0.359515   0.30459
    14      16       709       693   49.4932        57  0.072973  0.320255
    15      16       776       760   50.6598        67  0.063257  0.311296
    16      16       844       828    51.743        68  0.430203  0.305425
    17      16       906       890   52.3459        62  0.072416  0.302445
    18      16       922       906   50.3266        16  0.960599  0.307122
    19      16       941       925   48.6777        19   1.73203  0.319128
2014-11-23 16:24:46.530935min lat: 0.03741 max lat: 3.26078 avg lat: 0.326137
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       958       942   47.0938        17  0.633772  0.326137
    21      16       973       957   45.5654        15  0.485481  0.338345
    22      16       990       974   44.2669        17  0.493735  0.348729
    23      16      1008       992   43.1248        18  0.866373  0.357587
    24      16      1024      1008   41.9945        16   1.17086  0.367231
    25      16      1040      1024   40.9547        16  0.171723  0.376214
    26      16      1052      1036    39.841        12  0.651995  0.386962
    27      16      1053      1037   38.4025         1   1.70613  0.388235
    28      16      1133      1117   39.8877        80  0.307094  0.398882
    29      16      1203      1187   40.9258        70  0.059298  0.388177
    30      16      1270      1254   41.7946        67  0.039873  0.380458
    31      16      1307      1291   41.6398        37  0.530178  0.378307
    32      16      1325      1309    40.901        18    0.9612  0.383303
    33      16      1341      1325   40.1464        16  0.235494  0.391145
    34      16      1359      1343    39.495        18   1.17372  0.397919
    35      16      1376      1360   38.8522        17  0.528598  0.402277
    36      16      1392      1376   38.2174        16   1.32532  0.409415
    37      16      1410      1394   37.6709        18  0.915987  0.418514
    38      16      1414      1398   36.7848         4   0.57689   0.41945
    39      16      1464      1448   37.1235        50  0.070936  0.429114
2014-11-23 16:25:06.533343min lat: 0.03741 max lat: 3.90396 avg lat: 0.428158
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      1474      1458   36.4454        10  0.066006  0.428158
    41      16      1474      1458   35.5565         0         -  0.428158
    42      16      1539      1523   36.2573      32.5  0.374671  0.438119
    43      16      1543      1527   35.5071         4  0.729485  0.438568
    44      16      1548      1532   34.8138         5   2.10865  0.443736
    45      16      1564      1548   34.3957        16   3.32785  0.456401
    46      16      1613      1597    34.713        49  0.274752  0.456752
    47      16      1664      1648   35.0594        51  0.360324  0.454851
    48      16      1734      1718   35.7872        70  0.412123  0.445424
    49      16      1806      1790    36.526        72  0.391949  0.436357
    50      16      1860      1844   36.8754        54  0.538861  0.430858
    51      16      1876      1860    36.466        16  0.514809    0.4335
    52      16      1893      1877   36.0916        17   1.57559  0.438868
    53      16      1910      1894   35.7314        17  0.373232   0.44209
