 Maintaining 16 concurrent writes of 1048576 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_c26ec1c5d7b4_4582
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        83        67   66.9841        67  0.285886  0.210504
     2      16       162       146   72.9861        79   0.19567   0.20795
     3      16       201       185   61.6563        39  0.337966  0.203411
     4      16       238       222   55.4914        37  0.205357  0.281818
     5      16       272       256   51.1924        34  0.306975  0.272088
     6      15       275       260   43.3271         4   1.73949  0.292895
     7      16       364       348   49.7073        88  0.053173  0.313977
     8      16       431       415   51.8678        67  0.369436  0.302013
     9      16       502       486   53.9926        71  0.053578  0.290038
    10      16       570       554   55.3925        68  0.446736  0.283411
    11      16       641       625   56.8105        71  0.377791  0.277584
    12      16       706       690   57.4923        65  0.319284  0.275028
    13      16       774       758      58.3        68  0.057519    0.2704
    14      16       830       814   58.1352        56  0.372072  0.269468
    15      16       830       814   54.2595         0         -  0.269468
    16      16       832       816   50.9934         1   2.18218  0.274451
    17      16       836       820   48.2291         4   2.16224  0.284464
    18      16       843       827   45.9385         7   1.75044   0.30769
    19      16       849       833   43.8365         6   4.92204  0.330313
2014-11-23 16:44:07.003515min lat: 0.039811 max lat: 4.92204 avg lat: 0.330313
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       849       833   41.6447         0         -  0.330313
    21      16       871       855   40.7091        11  0.628293  0.380795
    22      16       930       914   41.5402        59  0.055638  0.382797
    23      16       994       978   42.5164        64  0.056468  0.373407
    24      16      1059      1043   43.4529        65  0.407133  0.365595
    25      16      1123      1107   44.2744        64  0.423022  0.358651
    26      16      1185      1169   44.9559        62  0.056997  0.353108
    27      16      1203      1187   43.9575        18  0.821905  0.356658
    28      16      1219      1203   42.9589        16  0.606929  0.363945
    29      16      1237      1221   42.0982        18  0.459419  0.370997
    30      16      1253      1237   41.2282        16  0.707854   0.37699
    31      16      1270      1254   40.4466        17  0.374476  0.385101
    32      16      1270      1254   39.1827         0         -  0.385101
    33      16      1328      1312   39.7527        29  0.325334  0.400347
    34      16      1400      1384   40.7009        72  0.483352  0.390969
    35      16      1465      1449    41.395        65  0.414477  0.384682
    36      16      1533      1517   42.1338        68  0.431455  0.377838
    37      16      1595      1579   42.6705        62  0.057881  0.372792
    38      16      1625      1609    42.337        30  0.357482  0.370937
    39      16      1625      1609   41.2514         0         -  0.370937
2014-11-23 16:44:27.005818min lat: 0.038712 max lat: 6.55207 avg lat: 0.370937
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      1625      1609   40.2201         0         -  0.370937
    41      16      1663      1647   40.1659   12.6667  0.059763  0.397338
    42      16      1732      1716   40.8522        69  0.049673  0.390078
    43      16      1739      1723   40.0649         7  0.044496   0.38926
    44      16      1739      1723   39.1544         0         -   0.38926
    45      16      1739      1723   38.2843         0         -   0.38926
    46      16      1741      1725   37.4955  0.666667   3.60803  0.392805
    47      16      1741      1725   36.6978         0         -  0.392805
    48      16      1746      1730   36.0374       2.5   5.83333  0.407643
    49      16      1750      1734   35.3836         4   6.65435  0.421665
    50      16      1753      1737    34.736         3   2.81133   0.42792
    51      16      1768      1752    34.349        15   3.52126  0.459333
    52      16      1781      1765   33.9384        13   1.31754  0.465915
    53      16      1866      1850   34.9016        85  0.065615   0.45641
    54      16      1932      1916   35.4774        66  0.468718  0.449198
    55      16      1993      1977   35.9413        61  0.074851  0.443314
    56      16      2061      2045   36.5136        68  0.050956  0.436402
    57      16      2111      2095   36.7501        50  0.388065  0.432905
    58      16      2129      2113   36.4268        18    1.2332  0.435407
    59      16      2146      2130   36.0975        17  0.744283  0.439044
2014-11-23 16:44:47.007968min lat: 0.038712 max lat: 8.68667 avg lat: 0.440924
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      2155      2139   35.6458         9   1.07858  0.440924
    61      16      2189      2173   35.6188        34  0.086632  0.448595
    62      16      2264      2248   36.2538        75  0.050107  0.439871
    63      16      2329      2313     36.71        65  0.446462  0.434364
    64      16      2398      2382   37.2144        69  0.392218  0.428794
    65      16      2464      2448   37.6571        66  0.462513  0.423528
    66      16      2515      2499   37.8592        51  0.280422  0.419734
    67      16      2576      2560   38.2044        61  0.335646  0.417874
    68      16      2632      2616    38.466        56  0.419769  0.413561
    69      16      2632      2616   37.9086         0         -  0.413561
    70      16      2632      2616    37.367         0         -  0.413561
    71      16      2634      2618   36.8689  0.666667    3.1859  0.415683
    72      16      2634      2618   36.3568         0         -  0.415683
    73      16      2634      2618   35.8588         0         -  0.415683
    74      16      2637      2621   35.4148         1   6.43377  0.422197
    75      16      2640      2624   34.9826         3   7.07987  0.429589
    76      16      2640      2624   34.5223         0         -  0.429589
    77      16      2642      2626   34.0999         1    2.0625   0.43337
    78      16      2673      2657   34.0601        31  0.309887  0.468169
    79      16      2755      2739   34.6668        82    0.0642  0.460227
2014-11-23 16:45:07.010296min lat: 0.038143 max lat: 10.096 avg lat: 0.454887
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      2824      2808   35.0959        69  0.452979  0.454887
    81      16      2894      2878   35.5267        70  0.362869  0.449499
    82      16      2940      2924   35.6544        46  0.745016  0.446508
    83      16      2956      2940   35.4175        16  0.611827  0.449033
    84      16      2972      2956   35.1864        16  0.500829  0.451414
    85      16      2988      2972   34.9606        16   1.80533  0.454467
    86      16      3006      2990   34.7634        18  0.693341  0.457056
    87      16      3024      3008   34.5707        18  0.821699  0.459928
    88      16      3040      3024   34.3596        16   0.36414  0.462385
    89      16      3055      3039   34.1421        15  0.480046  0.464722
    90      16      3062      3046   33.8405         7  0.249615   0.46576
    91      16      3102      3086   33.9081        40  0.191872  0.471421
    92      16      3169      3153   34.2677        67  0.360273  0.466075
    93      16      3237      3221   34.6303        68  0.391288  0.461134
