   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       489       473   59.1073    59.125  0.002859 0.0134786
     2      16      1220      1204   75.2327    91.375  0.021545 0.0263972
     3      15      2017      2002   83.4004     99.75  0.004159 0.0238243
     4      16      2905      2889   90.2653   110.875  0.036892 0.0220794
     5      16      3782      3766   94.1343   109.625   0.01663 0.0210084
     6      16      4667      4651   96.8799   110.625   0.03033 0.0205986
     7      16      5560      5544   98.9843   111.625  0.004439 0.0201558
     8      16      6430      6414   100.203    108.75  0.026745 0.0199264
     9      16      7313      7297   101.332   110.375   0.00637 0.0195885
    10      16      8207      8191   102.372    111.75   0.01065 0.0194914
    11      16      8321      8305   94.3612     14.25  0.003265 0.0194555
    12      16      8351      8335   86.8104      3.75  0.003326 0.0202576
    13      16      8351      8335   80.1328         0         - 0.0202576
    14      16      8824      8808   78.6318   29.5625  0.013437 0.0254032
    15      16      9714      9698   80.8054    111.25  0.004264 0.0247064
    16      16     10608     10592   82.7386    111.75  0.040903 0.0241469
    17      16     11497     11481   84.4076   111.125  0.034977 0.0236684
    18      16     12378     12362   85.8355   110.125  0.004035 0.0232716
    19      16     13269     13253    87.179   111.375  0.016614 0.0229245
2014-11-25 17:51:45.850241min lat: 0.002552 max lat: 3.43269 avg lat: 0.0226189
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16     14152     14136   88.3381   110.375  0.004765 0.0226189
    21      16     15039     15023   89.4105   110.875  0.003685 0.0223515
    22      16     15930     15914   90.4083   111.375  0.012006 0.0221039
    23      16     16808     16792   91.2486    109.75  0.006509 0.0219033
    24      16     17691     17675    92.045   110.375  0.007927  0.021709
    25      16     18575     18559   92.7827     110.5  0.024688 0.0215431
    26      16     19465     19449   93.4924    111.25  0.004111 0.0213773
    27      16     20354     20338   94.1449   111.125  0.004537   0.02123
    28      16     21247     21231   94.7687   111.625  0.013012 0.0210921
    29      16     22134     22118   95.3237   110.875  0.007791 0.0209623
    30      16     23024     23008   95.8541    111.25  0.028721  0.020853
    31      16     23913     23897   96.3463   111.125  0.017491 0.0207458
    32      16     24806     24790   96.8233   111.625  0.014734 0.0206426
    33      16     25696     25680     97.26    111.25  0.028823  0.020551
    34      16     26579     26563   97.6454   110.375  0.031626 0.0204719
    35      16     27466     27450    98.023   110.875  0.005382 0.0203926
    36      16     28358     28342    98.397     111.5  0.018626  0.020316
    37      16     29245     29229   98.7338   110.875  0.008967 0.0202458
    38      16     30129     30113   99.0431     110.5  0.004188 0.0201833
    39      15     31020     31005   99.3621     111.5  0.028288 0.0201185
2014-11-25 17:52:05.852722min lat: 0.002552 max lat: 3.43269 avg lat: 0.0200573
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16     31914     31898   99.6684   111.625  0.043548 0.0200573
    41      16     32795     32779    99.923   110.125  0.005747 0.0200024
    42      16     33687     33671   100.198     111.5  0.009435 0.0199518
    43      16     34576     34560   100.452   111.125  0.006948 0.0199017
    44      16     35466     35450   100.697    111.25  0.004939 0.0198528
    45      16     36359     36343    100.94   111.625  0.037115 0.0198069
    46      16     37245     37229   101.153    110.75   0.01132 0.0197626
    47      16     38132     38116   101.359   110.875   0.03771 0.0197249
    48      15     39022     39007   101.568   111.375  0.006473 0.0196807
    49      16     39910     39894   101.757   110.875  0.016029 0.0196477
    50      16     40798     40782   101.942       111  0.015293 0.0196119
    51      16     41691     41675   102.131   111.625  0.004383 0.0195742
    52      16     42577     42561   102.297    110.75  0.006871 0.0195435
    53      16     43464     43448   102.458   110.875  0.004238 0.0195127
    54      16     44351     44335   102.614   110.875  0.004478 0.0194847
    55      16     45237     45221   102.762    110.75  0.004766 0.0194547
    56      16     46126     46110   102.911   111.125  0.004342 0.0194283
    57      16     47011     46995   103.046   110.625  0.010204 0.0194011
    58      16     47895     47879   103.174     110.5  0.008913 0.0193763
    59      16     48784     48768   103.309   111.125  0.025366 0.0193519
2014-11-25 17:52:25.855318min lat: 0.002552 max lat: 3.43269 avg lat: 0.0193247
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16     49679     49663   103.451   111.875  0.006846 0.0193247
    61      16     50568     50552   103.577   111.125  0.008893 0.0193032
 Total time run:        61.961255
Total reads made:     51394
Read size:            131072
Bandwidth (MB/sec):    103.682 

Average Latency:       0.0192873
Max latency:           3.43269
Min latency:           0.002552
