 Maintaining 16 concurrent writes of 524288 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_aac91394a5b2_32091
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       133       117   58.4847      58.5  0.038064  0.119642
     2      16       230       214   53.4892      48.5  0.123038  0.146444
     3      16       358       342     56.99        64  0.044131  0.135256
     4      16       452       436   54.4911        47  0.684806  0.135749
     5      16       525       509   50.8921      36.5  0.097586   0.15473
     6      16       650       634   52.8255      62.5  0.059625  0.147756
     7      16       675       659   47.0646      12.5  0.031901  0.160951
     8      16       675       659   41.1816         0         -  0.160951
     9      16       675       659   36.6061         0         -  0.160951
    10      16       675       659   32.9455         0         -  0.160951
    11      16       720       704   31.9958     5.625  0.137542  0.248633
    12      16       821       805   33.5373      50.5  0.096159  0.237083
    13      16       866       850    32.688      22.5   0.05616  0.237933
    14      16       866       850   30.3533         0         -  0.237933
    15      16       866       850   28.3298         0         -  0.237933
    16      16       888       872   27.2466   3.66667  0.034205  0.293166
    17      16       990       974   28.6435        51   0.03311  0.277491
    18      16      1110      1094   30.3851        60  0.054954  0.261132
    19      16      1236      1220   32.1013        63  0.077491  0.247702
2014-11-25 12:36:40.797120min lat: 0.023338 max lat: 4.16018 avg lat: 0.23714
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      1359      1343   33.5708      61.5  0.038966   0.23714
    21      16      1409      1393   33.1625        25  0.176685  0.233143
    22      16      1515      1499   34.0639        53  0.071336  0.233818
    23      16      1537      1521   33.0611        11  0.241174  0.232958
    24      16      1571      1555   32.3918        17  0.328213  0.241846
    25      16      1630      1614    32.276      29.5  0.023941  0.244781
    26      16      1690      1674   32.1883        30  0.199629  0.247829
    27      16      1757      1741   32.2368      33.5  0.661395   0.24373
    28      16      1773      1757   31.3711         8  0.030333   0.24938
    29      16      1786      1770   30.5135       6.5  0.948004  0.255264
    30      16      1799      1783   29.7131       6.5  0.034229  0.259488
    31      16      1811      1795   28.9481         6   1.42109  0.267827
    32      16      1825      1809   28.2622         7  0.025545  0.277457
    33      16      1839      1823   27.6179         7  0.024921  0.281817
    34      16      1839      1823   26.8056         0         -  0.281817
    35      16      1867      1851   26.4397         7  0.023306  0.297866
    36      16      1884      1868   25.9413       8.5  0.023609  0.302623
    37      16      1885      1869   25.2537       0.5   1.11209  0.303057
    38      16      1887      1871   24.6155         1   3.09018  0.305622
    39      16      1932      1916   24.5612      22.5  0.165835  0.325257
2014-11-25 12:37:00.799392min lat: 0.023036 max lat: 4.32794 avg lat: 0.318229
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      1998      1982   24.7721        33  0.240776  0.318229
    41      16      2002      1986   24.2166         2  0.973354  0.319515
    42      16      2104      2088   24.8542        51  0.056742  0.321126
    43      16      2174      2158     25.09        35  0.028236  0.314475
    44      16      2254      2238   25.4288        40  0.083069   0.31403
    45      16      2292      2276   25.2859        19  0.055056   0.31058
    46      16      2292      2276   24.7362         0         -   0.31058
    47      16      2292      2276   24.2099         0         -   0.31058
    48      16      2292      2276   23.7055         0         -   0.31058
    49      16      2375      2359   24.0686    10.375  0.024746  0.330071
    50      16      2375      2359   23.5872         0         -  0.330071
    51      16      2484      2468   24.1932     27.25  0.034913   0.33012
    52      16      2576      2560   24.6125        46  0.050028  0.323281
    53      16      2576      2560   24.1481         0         -  0.323281
    54      16      2583      2567   23.7657      1.75   2.30799  0.328601
    55      16      2716      2700   24.5425      66.5   0.04363  0.325408
    56      16      2845      2829   25.2559      64.5  0.039307  0.316268
    57      16      2882      2866   25.1374      18.5  0.043548   0.31432
    58      16      2886      2870   24.7384         2   1.83052  0.316463
    59      16      2944      2928   24.8106        29  0.033066  0.321054
2014-11-25 12:37:20.801765min lat: 0.023036 max lat: 4.32794 avg lat: 0.321054
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      2944      2928   24.3971         0         -  0.321054
    61      16      2995      2979   24.4151     12.75  0.101062  0.326674
    62      16      3079      3063   24.6987        42  0.041003  0.323115
    63      16      3163      3147   24.9732        42  0.259024  0.319835
    64      16      3248      3232    25.247      42.5  0.048684  0.316193
    65      16      3342      3326   25.5816        47  0.143023  0.312321
    66      16      3367      3351   25.3833      12.5  0.853305  0.312175
    67      16      3386      3370   25.1463       9.5  0.025563  0.314102
    68      16      3388      3372   24.7912         1  0.741087  0.314259
    69      16      3413      3397    24.613      12.5  0.030217  0.321363
    70      16      3419      3403   24.3043         3   1.71648  0.322873
    71      16      3444      3428    24.138      12.5   2.83583  0.328348
    72      16      3457      3441    23.893       6.5   0.02463  0.331868
    73      16      3481      3465   23.7301        12  0.425371  0.334604
    74      16      3485      3469   23.4365         2   1.05429  0.335071
    75      16      3509      3493    23.284        12  0.674642  0.339369
    76      16      3527      3511    23.096         9  0.024859  0.343561
    77      16      3542      3526   22.8934       7.5  0.047185  0.345665
    78      16      3558      3542   22.7025         8   1.01501  0.348898
    79      16      3570      3554   22.4911         6   1.38377  0.352841
2014-11-25 12:37:40.803916min lat: 0.022937 max lat: 4.32794 avg lat: 0.35481
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      3587      3571   22.3162       8.5  0.030949   0.35481
    81      16      3597      3581   22.1024         5  0.027807  0.356236
    82      16      3620      3604   21.9731      11.5   1.60781  0.360138
    83      16      3633      3617   21.7866       6.5   2.80283  0.363804
    84      16      3649      3633   21.6225         8   1.07422  0.367942
    85      16      3666      3650   21.4681       8.5  0.027696  0.370441
    86      16      3674      3658    21.265         4  0.023377  0.370571
    87      16      3698      3682   21.1585        12  0.916499   0.37536
    88      16      3711      3695   20.9919       6.5  0.059545  0.378704
    89      16      3723      3707   20.8234         6  0.668429  0.380696
    90      16      3732      3716   20.6421       4.5   2.48153  0.382743
    91      16      3734      3718   20.4262         1   2.08226  0.384124
    92      16      3764      3748   20.3672        15  0.991627  0.390082
    93      16      3769      3753   20.1751       2.5  0.900626  0.390268
    94      16      3795      3779   20.0987        13  0.259719   0.39718
    95      16      3805      3789   19.9398         5   1.17318  0.397908
    96      16      3822      3806   19.8206       8.5  0.037857  0.399709
    97      16      3830      3814   19.6575         4  0.064201  0.402216
    98      16      3850      3834    19.559        10  0.029921  0.406599
    99      16      3859      3843   19.4069       4.5   1.70482  0.407596
2014-11-25 12:38:00.806125min lat: 0.022937 max lat: 4.32794 avg lat: 0.412293
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16      3879      3863   19.3128        10   2.12815  0.412293
   101      16      3888      3872   19.1661       4.5  0.869623  0.413495
   102      16      3898      3882   19.0272         5  0.035729  0.415253
   103      16      3918      3902   18.9396        10   0.39201  0.420968
   104      16      3933      3917   18.8296       7.5  0.855643  0.422017
   105      16      3948      3932   18.7217       7.5   1.17959  0.423078
   106      16      3950      3934   18.5545         1  0.513303  0.423253
   107      16      3950      3934   18.3811         0         -  0.423253
   108      16      3950      3934   18.2109         0         -  0.423253
   109      16      3959      3943   18.0851       1.5  0.024465  0.426464
   110      16      3967      3951    17.957         4  0.028777  0.430051
   111      16      3967      3951   17.7952         0         -  0.430051
   112      16      3967      3951   17.6364         0         -  0.430051
   113      16      3971      3955    17.498  0.666667   4.35296  0.436294
   114      16      4008      3992   17.5068      18.5  0.069469  0.456723
   115      16      4117      4101   17.8284      54.5  0.233341   0.44852
   116      16      4239      4223   18.2005        61  0.264087  0.439094
   117      16      4268      4252   18.1689      14.5    1.0664  0.437329
   118      16      4400      4384   18.5741        66  0.035993  0.430412
   119      16      4522      4506   18.9306        61  0.250141  0.422198
2014-11-25 12:38:20.808441min lat: 0.022737 max lat: 10.8789 avg lat: 0.414057
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16      4650      4634   19.3061        64  0.045994  0.414057
   121      16      4686      4670   19.2953        18  0.305808   0.41189
   122      16      4686      4670   19.1371         0         -   0.41189
   123      16      4686      4670   18.9815         0         -   0.41189
   124      16      4686      4670   18.8285         0         -   0.41189
   125      16      4686      4670   18.6778         0         -   0.41189
   126      16      4686      4670   18.5296         0         -   0.41189
   127      16      4686      4670   18.3837         0         -   0.41189
   128      16      4686      4670   18.2401         0         -   0.41189
   129      16      4691      4675   18.1181    0.3125  0.037132  0.418449
   130      16      4739      4723   18.1633        24  0.060607  0.440293
   131      16      4858      4842   18.4788      59.5  0.046657   0.43261
   132      16      4941      4925   18.6532      41.5  0.029982  0.427362
   133      16      5066      5050   18.9828      62.5  0.067835  0.421135
   134      16      5191      5175   19.3075      62.5  0.047908  0.414024
   135      16      5299      5283   19.5644        54  0.170892  0.408482
   136      16      5327      5311   19.5235        14  0.061737  0.407784
   137      16      5395      5379   19.6291        34  0.058739  0.407277
   138      16      5496      5480   19.8528      50.5   0.02436  0.401887
   139      16      5540      5524   19.8682        22  0.063581  0.402494
2014-11-25 12:38:40.810766min lat: 0.022737 max lat: 10.8789 avg lat: 0.396474
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   140      16      5662      5646    20.162        61  0.344058  0.396474
   141      16      5773      5757   20.4125      55.5  0.034994  0.391604
   142      16      5785      5769    20.311         6   0.19626  0.391029
   143      16      5920      5904    20.641      67.5  0.188646  0.387316
   144      16      6050      6034    20.949        65  0.029797   0.38161
   145      16      6078      6062    20.901        14  0.206038  0.380499
   146      16      6078      6062   20.7579         0         -  0.380499
   147      16      6095      6079   20.6745      4.25  0.074024  0.383843
   148      16      6198      6182   20.8827      51.5  0.218584  0.382802
   149      16      6325      6309   21.1687      63.5  0.236712  0.377654
   150      16      6449      6433   21.4408        62  0.058089  0.372828
   151      16      6486      6470   21.4214      18.5  0.040214  0.371358
   152      16      6494      6478   21.3067         4   1.70044  0.373159
   153      16      6612      6596   21.5531        59  0.109848  0.370945
   154      15      6741      6726   21.8351        65  0.064743  0.366051
   155      16      6794      6778    21.862        26  0.242012   0.36428
   156      16      6794      6778   21.7218         0         -   0.36428
   157      16      6794      6778   21.5835         0         -   0.36428
   158      16      6794      6778   21.4469         0         -   0.36428
   159      16      6794      6778    21.312         0         -   0.36428
2014-11-25 12:39:00.813095min lat: 0.022737 max lat: 10.8789 avg lat: 0.36428
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   160      16      6794      6778   21.1788         0         -   0.36428
   161      16      6794      6778   21.0473         0         -   0.36428
   162      16      6794      6778   20.9173         0         -   0.36428
   163      16      6797      6781   20.7982    0.1875  0.033759  0.366573
   164      16      6821      6805   20.7446        12  0.024438  0.385383
   165      16      6912      6896   20.8946      45.5  0.122727  0.382662
   166      16      6994      6978   21.0156        41  0.028635  0.380218
   167      16      7094      7078   21.1892        50  0.058488  0.377314
   168      16      7176      7160   21.3071        41  0.106188  0.374766
   169      16      7208      7192   21.2756        16  0.099199   0.37583
   170      16      7278      7262   21.3564        35  0.031956  0.373683
   171      16      7294      7278   21.2782         8  0.044317  0.374216
   172      16      7306      7290   21.1894         6  0.363702  0.374853
   173      16      7322      7306   21.1132         8   0.74124  0.377081
   174      16      7339      7323   21.0407       8.5  0.024053  0.378595
   175      16      7350      7334   20.9519       5.5   1.62429  0.380007
   176      16      7367      7351   20.8811       8.5  0.028947  0.382307
   177      16      7384      7368   20.8112       8.5  0.022974  0.382881
   178      16      7399      7383   20.7364       7.5  0.889509  0.384129
   179      16      7409      7393   20.6485         5  0.925136  0.385195
2014-11-25 12:39:20.815437min lat: 0.022737 max lat: 10.8789 avg lat: 0.386315
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   180      16      7420      7404   20.5643       5.5   1.02529  0.386315
   181      16      7427      7411     20.47       3.5   1.26151  0.387694
   182      16      7449      7433    20.418        11  0.819041  0.390663
   183      16      7463      7447   20.3446         7  0.688846  0.391292
   184      16      7474      7458    20.264       5.5   1.64488  0.393062
   185      16      7492      7476   20.2031         9  0.503358  0.393488
   186      16      7504      7488   20.1267         6  0.540734  0.394712
   187      16      7519      7503   20.0592       7.5  0.717088  0.396885
   188      16      7532      7516    19.987       6.5   0.99877  0.398124
   189      16      7537      7521   19.8945       2.5  0.034579   0.39846
   190      16      7563      7547   19.8582        13   1.64983  0.401941
   191      16      7578      7562   19.7935       7.5   1.06019  0.402561
   192      16      7593      7577   19.7295       7.5     1.222  0.403567
   193      16      7612      7596   19.6765       9.5  0.357737  0.405253
   194      16      7627      7611   19.6137       7.5   1.00832  0.406487
   195      16      7645      7629   19.5593         9  0.025724  0.407157
   196      16      7655      7639    19.485         5   3.19252  0.408289
   197      16      7674      7658   19.4343       9.5   1.30294  0.410333
   198      16      7687      7671    19.369       6.5   1.55981  0.411299
   199      16      7702      7686   19.3093       7.5   1.13974  0.412689
2014-11-25 12:39:40.817736min lat: 0.022737 max lat: 10.8789 avg lat: 0.413825
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   200      16      7718      7702   19.2528         8  0.811976  0.413825
   201      16      7731      7715   19.1893       6.5   1.26992   0.41484
   202      16      7736      7720   19.1067       2.5   1.62109  0.415178
   203      16      7751      7735   19.0495       7.5  0.337337  0.418189
   204      16      7764      7748    18.988       6.5   1.38561  0.419889
   205      16      7773      7757   18.9173       4.5  0.023305  0.420443
   206      16      7795      7779   18.8789        11  0.023641  0.422145
   207      16      7806      7790   18.8143       5.5  0.023196  0.422312
   208      16      7806      7790   18.7238         0         -  0.422312
   209      16      7806      7790   18.6342         0         -  0.422312
   210      16      7813      7797   18.5621   1.16667  0.042788  0.424629
   211      16      7813      7797   18.4742         0         -  0.424629
   212      16      7813      7797    18.387         0         -  0.424629
   213      16      7813      7797   18.3007         0         -  0.424629
   214      16      7818      7802   18.2269     0.625  0.028176  0.426818
   215      16      7818      7802   18.1421         0         -  0.426818
   216      16      7818      7802   18.0581         0         -  0.426818
   217      16      7837      7821   18.0187   3.16667  0.032617  0.439251
   218      16      7956      7940   18.2089      59.5  0.246203  0.439161
   219      16      8064      8048   18.3723        54  0.350907  0.435055
2014-11-25 12:40:00.819959min lat: 0.022737 max lat: 12.0054 avg lat: 0.435218
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   220      16      8102      8086   18.3752        19  0.062951  0.435218
   221      16      8225      8209   18.5703      61.5  0.256774  0.430578
   222      16      8344      8328   18.7546      59.5  0.065108  0.426454
   223      16      8454      8438   18.9171        55  0.033505  0.422317
   224      16      8454      8438   18.8326         0         -  0.422317
   225      16      8454      8438   18.7489         0         -  0.422317
   226      16      8465      8449   18.6903   1.83333  0.037601  0.424428
   227      16      8465      8449    18.608         0         -  0.424428
   228      16      8465      8449   18.5264         0         -  0.424428
