   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       110        94   46.9851        47  0.007719  0.118472
     2      16       190       174   43.4899        40  0.007541  0.162889
     3      16       286       270   44.9912        48  0.220853  0.167051
     4      16       359       343   42.8674      36.5  0.993431   0.16813
     5      16       459       443   44.2926        50  0.009902  0.167031
     6      16       540       524   43.6597      40.5  0.007504  0.170446
     7      16       638       622   44.4217        49   1.05623  0.169327
     8      16       861       845   52.8045     111.5   0.11426  0.150689
     9      16      1084      1068   59.3246     111.5  0.030483  0.133246
    10      16      1308      1292   64.5906       112  0.016627   0.12306
    11      16      1530      1514   68.8083       111  0.358854  0.115608
    12      16      1754      1738   72.4064       112  0.012166   0.10965
    13      16      1957      1941   74.6434     101.5  0.086917  0.106353
    14      16      2176      2160   77.1321     109.5  0.009591  0.102309
    15      16      2398      2382   79.3891       111  0.011007    0.1001
    16      16      2529      2513   78.5205      65.5  0.027722  0.100264
    17      16      2752      2736   80.4596     111.5  0.023102 0.0990217
    18      16      2935      2919   81.0723      91.5  0.009498  0.097906
    19      16      3095      3079   81.0153        80  0.016063 0.0975728
2014-11-25 12:41:42.878841min lat: 0.007336 max lat: 1.45556 avg lat: 0.0969313
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      3291      3275    81.864        98  0.022813 0.0969313
    21      16      3516      3500   83.3221     112.5  0.013855 0.0956934
    22      16      3733      3717   84.4659     108.5  0.011571 0.0942984
    23      16      3899      3883   84.4017        83  0.014246 0.0944222
    24      16      4116      4100   85.4053     108.5  0.011513 0.0932974
    25      16      4338      4322   86.4285       111    0.0359 0.0922806
    26      16      4562      4546   87.4115       112  0.208198 0.0911866
    27      16      4785      4769   88.3031     111.5  0.058219 0.0902296
    28      16      5009      4993    89.149       112  0.029702 0.0895744
    29      16      5233      5217   89.9365       112  0.120762 0.0887172
    30      16      5457      5441   90.6714       112  0.026656 0.0879344
    31      16      5680      5664   91.3429     111.5    0.0434 0.0874435
    32      16      5905      5889   92.0036     112.5   0.19452 0.0867123
    33      16      6127      6111   92.5788       111  0.016641 0.0861755
    34      16      6352      6336   93.1643     112.5  0.098486 0.0857707
    35      16      6576      6560   93.7021       112  0.019097 0.0851645
    36      16      6797      6781   94.1683     110.5  0.016836 0.0847723
    37      16      7020      7004   94.6364     111.5  0.087245 0.0844185
    38      16      7245      7229   95.1061     112.5  0.008938 0.0838743
    39      16      7468      7452    95.526     111.5  0.017503 0.0836178
2014-11-25 12:42:02.881348min lat: 0.007336 max lat: 1.45556 avg lat: 0.0832255
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      7692      7676   95.9375       112  0.021381 0.0832255
    41      16      7914      7898   96.3045       111  0.008866  0.082842
    42      16      8139      8123   96.6898     112.5  0.181132 0.0826138
    43      16      8361      8345   97.0223       111  0.028999  0.082329
    44      16      8587      8571   97.3851       113  0.033933 0.0820356
    45      16      8810      8794   97.6985     111.5  0.016874 0.0817535
    46      16      9033      9017   97.9982     111.5  0.015957 0.0815033
    47      16      9258      9242   98.3064     112.5  0.044807 0.0810647
    48      16      9344      9328   97.1541        43  0.741357  0.081631
    49      16      9569      9553    97.467     112.5  0.018777  0.081977
    50      16      9792      9776   97.7474     111.5  0.035272 0.0812034
    51      16      9851      9835   96.4091      29.5  0.007377 0.0808041
    52      16      9851      9835   94.5551         0         - 0.0808041
    53      16      9851      9835   92.7711         0         - 0.0808041
    54      16      9851      9835   91.0532         0         - 0.0808041
    55      16      9851      9835   89.3977         0         - 0.0808041
    56      16      9851      9835   87.8013         0         - 0.0808041
    57      16     10023     10007   87.7696   14.3333  0.050463 0.0910573
    58      16     10150     10134    87.351      63.5  0.148609 0.0914819
    59      16     10371     10355   87.7431     110.5  0.060013 0.0910961
2014-11-25 12:42:22.883745min lat: 0.007219 max lat: 7.47046 avg lat: 0.0906459
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16     10595     10579   88.1472       112   0.04021 0.0906459
    61      16     10818     10802   88.5298     111.5  0.017227 0.0902668
    62      16     11041     11025      88.9     111.5  0.014713 0.0899124
    63      16     11265     11249   89.2665       112  0.029893 0.0895398
    64      16     11490     11474   89.6293     112.5  0.180547 0.0891801
 Total time run:        64.229552
Total reads made:     11524
Read size:            524288
Bandwidth (MB/sec):    89.709 

Average Latency:       0.0891585
Max latency:           7.47046
Min latency:           0.007219
