 Maintaining 16 concurrent writes of 1048576 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_6cd5e455ac71_5772
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       119       103   102.972       103  0.022993  0.122986
     2      16       226       210   104.977       107  0.474533  0.134975
     3      16       334       318    105.98       108  0.023533  0.143566
     4      16       443       427   106.731       109  0.303303  0.144238
     5      16       552       536   107.182       109  0.029958  0.143253
     6      16       645       629   104.817        93   0.02392   0.14152
     7      16       648       632   90.2718         3   0.02311  0.144011
     8      16       749       733   91.6113       101  0.035862  0.170137
     9      16       861       845   93.8752       112  0.031015  0.167106
    10      15       971       956    95.585       111  0.042415  0.162509
    11      16      1081      1065   96.8033       109   0.41211  0.162776
    12      16      1192      1176   97.9851       111    0.0526  0.160664
    13      16      1304      1288   99.0619       112  0.061432  0.159458
    14      16      1414      1398   99.8422       110  0.083025  0.158776
    15      16      1523      1507   100.452       109  0.063766  0.157791
    16      16      1638      1622    101.36       115  0.071291  0.156701
    17      16      1740      1724   101.397       102  0.073875  0.155165
    18      16      1780      1764   97.9859        40   0.02621  0.152961
    19      16      1812      1796   94.5128        32  0.090683  0.168694
2014-11-24 23:06:41.641304min lat: 0.020576 max lat: 2.63323 avg lat: 0.167171
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      1923      1907   95.3364       111  0.195682  0.167171
    21      16      2034      2018   96.0816       111  0.142518  0.165957
    22      16      2137      2121   96.3955       103  0.096569  0.164643
    23      16      2150      2134   92.7696        13  0.023343  0.163958
    24      16      2150      2134   88.9043         0         -  0.163958
    25      16      2150      2134   85.3483         0         -  0.163958
    26      16      2273      2257    86.796        41   0.08997   0.18368
    27      16      2331      2315   85.7292        58  0.049748  0.182575
    28      16      2331      2315   82.6675         0         -  0.182575
    29      16      2331      2315    79.817         0         -  0.182575
    30      16      2405      2389   79.6229   24.6667  0.256243  0.200358
    31      16      2490      2474    79.709        85  0.181436  0.200191
    32      16      2599      2583   80.6229       109  0.198769  0.197986
    33      16      2711      2695   81.5723       112  0.109035   0.19566
    34      16      2823      2807   82.4659       112  0.087011  0.193577
    35      16      2932      2916   83.2229       109  0.143159  0.191794
    36      16      3037      3021   83.8269       105  0.080062  0.189852
    37      16      3079      3063   82.6973        42  0.086491  0.193251
    38      16      3188      3172   83.3885       109  0.150814  0.191317
    39      16      3303      3287    84.198       115  0.203569  0.189591
2014-11-24 23:07:01.677530min lat: 0.020576 max lat: 3.69233 avg lat: 0.188179
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      3413      3397   84.8421       110  0.212372  0.188179
    41      15      3523      3508   85.4792       111  0.065982  0.186805
    42      16      3633      3617   86.0384       109  0.121432  0.185549
    43      16      3673      3657   84.9685        40  0.631415  0.185433
    44      16      3695      3679   83.5385        22  0.049244  0.191331
    45      16      3806      3790    84.148       111  0.150078  0.189808
    46      16      3917      3901    84.731       111  0.231523  0.188514
    47      15      4001      3986   84.7365        85    0.0266  0.187135
    48      16      4124      4108   85.5119       122  0.074532  0.186753
    49      16      4235      4219   86.0314       111  0.114322  0.185662
    50      16      4346      4330   86.5302       111  0.112188  0.184545
    51      16      4445      4429   86.7743        99  0.042272  0.183522
    52      16      4449      4433   85.1835         4  0.035553  0.183392
    53      16      4449      4433   83.5773         0         -  0.183392
    54      16      4449      4433   82.0306         0         -  0.183392
    55      16      4449      4433   80.5402         0         -  0.183392
    56      16      4449      4433   79.1029         0         -  0.183392
    57      15      4483      4468   78.3295         7  0.108411  0.204012
    58      16      4594      4578    78.875       110  0.074729  0.202521
    59      16      4705      4689   79.4189       111  0.096035  0.201153
2014-11-24 23:07:21.679946min lat: 0.02049 max lat: 6.37434 avg lat: 0.199867
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      4816      4800   79.9447       111  0.196606  0.199867
