 Maintaining 16 concurrent writes of 524288 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_aa3eaa203d62_21377
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       148       132   65.9765        66  0.120244  0.114628
     2      15       281       266   66.4829        67  0.046191  0.114272
     3      16       384       368   61.3197        51  0.056145  0.114246
     4      16       460       444   55.4887        38  0.103207  0.140887
     5      16       558       542   54.1895        49  0.025301  0.137983
     6      16       603       587   48.9077      22.5  0.081539  0.161175
     7      16       693       677   48.3487        45   0.05062  0.163555
     8      16       821       805    50.304        64  0.054405  0.156869
     9      16       835       819   45.4924         7  0.938814  0.156865
    10      16       835       819   40.9433         0         -  0.156865
    11      16       912       896   40.7207     19.25   0.11877  0.195981
    12      16      1036      1020   42.4933        62  0.063891   0.18724
    13      16      1179      1163   44.7238      71.5  0.060703   0.17748
    14      16      1213      1197   42.7435        17   0.04742  0.179762
    15      16      1213      1197    39.894         0         -  0.179762
    16      16      1332      1316   41.1189     29.75   0.05571  0.193581
    17      16      1475      1459   42.9053      71.5  0.155868  0.185547
    18      16      1512      1496   41.5494      18.5  0.678735  0.186673
    19      16      1537      1521   40.0204      12.5  0.762082  0.193765
2014-11-25 20:58:46.730650min lat: 0.023233 max lat: 2.48779 avg lat: 0.199686
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      1558      1542   38.5444      10.5  0.456249  0.199686
    21      16      1583      1567   37.3041      12.5  0.038666  0.210104
    22      16      1597      1581   35.9266         7  0.024649  0.214223
    23      16      1613      1597   34.7124         8  0.762217  0.222991
    24      16      1638      1622   33.7869      12.5  0.042052  0.227022
    25      16      1718      1702   34.0352        40  0.083472  0.234552
    26      16      1847      1831   35.2066      64.5  0.148712  0.226156
    27      16      1932      1916   35.4765      42.5  0.186116  0.224833
    28      16      2050      2034   36.3163        59  0.040479  0.217797
    29      16      2154      2138   36.8569        52  0.047793  0.216706
    30      16      2282      2266   37.7614        64  0.074781  0.210838
    31      16      2284      2268   36.5755         1  0.032768  0.210694
    32      16      2284      2268   35.4326         0         -  0.210694
    33      15      2296      2281   34.5558      3.25   3.07299  0.227357
    34      16      2441      2425   35.6568        72   0.04315  0.223712
    35      16      2556      2540   36.2806      57.5  0.030388  0.219054
    36      16      2575      2559   35.5367       9.5  0.038779  0.221484
    37      16      2639      2623    35.441        32   0.04557   0.22251
    38      16      2713      2697   35.4819        37   0.14761  0.224664
    39      16      2771      2755   35.3156        29  0.076869  0.226058
2014-11-25 20:59:06.733263min lat: 0.023233 max lat: 3.57196 avg lat: 0.224791
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      2796      2780   34.7452      12.5  0.037719  0.224791
    41      16      2842      2826   34.4586        23  0.226239  0.231075
    42      16      2889      2873   34.1976      23.5  0.103853  0.233093
    43      16      2981      2965    34.472        46  0.187653  0.231221
    44      16      3046      3030   34.4271      32.5  0.235614  0.231644
    45      16      3153      3137   34.8508      53.5  0.036589  0.227846
    46      16      3238      3222    35.017      42.5   0.15753  0.227261
    47      16      3350      3334   35.4633        56  0.083552  0.225149
    48      16      3386      3370   35.0994        18  0.542304  0.225777
    49      16      3408      3392   34.6075        11  0.339407  0.228127
    50      16      3429      3413   34.1254      10.5  0.851291  0.232027
    51      16      3453      3437   33.6915        12   1.38162  0.235391
    52      16      3474      3458   33.2455      10.5  0.819951  0.237156
    53      16      3496      3480   32.8258        11  0.157581  0.240776
    54      16      3524      3508   32.4771        14  0.038725  0.242335
    55      16      3550      3534    32.123        13    0.0324   0.24389
    56      16      3572      3556   31.7458        11  0.665947  0.247605
    57      16      3596      3580   31.3993        12  0.325253  0.252966
    58      16      3607      3591   30.9528       5.5  0.034484  0.253529
    59      16      3645      3629   30.7502        19  0.112493  0.259402
2014-11-25 20:59:26.735678min lat: 0.023198 max lat: 4.2701 avg lat: 0.260952
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      3668      3652   30.4293      11.5  0.915132  0.260952
    61      16      3694      3678   30.1435        13   1.47835  0.262798
    62      16      3713      3697   29.8105       9.5   2.27397   0.26509
    63      16      3734      3718    29.504      10.5  0.216233  0.267679
    64      16      3757      3741   29.2227      11.5  0.586502  0.271579
    65      16      3784      3768   28.9808      13.5   0.48577  0.274254
    66      16      3806      3790   28.7083        11  0.829253  0.276773
    67      16      3821      3805   28.3918       7.5   1.38294  0.279013
    68      16      3845      3829   28.1507        12  0.242368  0.281966
    69      16      3867      3851   27.9021        11  0.263521   0.28447
    70      16      3886      3870   27.6392       9.5  0.185494  0.286596
    71      16      3899      3883   27.3415       6.5   1.03153  0.289412
    72      16      3916      3900   27.0798       8.5  0.198577  0.292946
    73      16      3942      3926   26.8869        13  0.027436  0.295938
    74      16      3961      3945   26.6519       9.5  0.040928  0.297671
    75      16      3969      3953   26.3499         4  0.653856  0.298678
    76      16      3973      3957   26.0295         2   2.35081  0.299913
    77      16      3982      3966   25.7499       4.5   2.83582  0.302188
    78      16      3983      3967   25.4262       0.5   3.14847  0.302906
    79      16      3985      3969    25.117         1  0.024304  0.303968
2014-11-25 20:59:46.738111min lat: 0.023198 max lat: 5.93777 avg lat: 0.315261
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      4060      4044   25.2717      37.5   0.02594  0.315261
    81      16      4092      4076   25.1572        16  0.195769   0.31717
    82      16      4092      4076   24.8504         0         -   0.31717
    83      16      4235      4219   25.4124     35.75  0.067731  0.314336
    84      16      4361      4345   25.8597        63   0.05131  0.308857
    85      16      4369      4353   25.6026         4  0.024713  0.308578
    86      16      4472      4456   25.9036      51.5  0.050913  0.308536
    87      16      4503      4487    25.784      15.5  0.736914  0.307337
    88      15      4606      4591   26.0818        52  0.048291  0.306303
    89      16      4648      4632   26.0191      20.5  0.050028  0.306184
    90      16      4648      4632     25.73         0         -  0.306184
    91      16      4693      4677   25.6945     11.25   0.07895  0.311152
    92      16      4825      4809   26.1325        66  0.041683  0.305803
    93      16      4947      4931   26.5073        61  0.234725  0.301297
    94      16      4978      4962   26.3902      15.5  0.061357  0.301532
    95      16      5090      5074   26.7018        56  0.062541  0.299067
    96      16      5195      5179   26.9705      52.5  0.033678  0.296394
    97      16      5299      5283   27.2284        52  0.347642  0.292988
    98      16      5323      5307    27.073        12  0.592917  0.293405
    99      16      5342      5326   26.8955       9.5  0.369625  0.294664
2014-11-25 21:00:06.740612min lat: 0.023198 max lat: 5.93777 avg lat: 0.297834
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16      5371      5355   26.7716      14.5  0.556794  0.297834
   101      16      5393      5377   26.6154        11  0.051769  0.298935
   102      16      5419      5403   26.4819        13    0.0356  0.300853
   103      16      5434      5418   26.2976       7.5   0.03088   0.30139
   104      16      5460      5444   26.1697        13  0.045766  0.303234
   105      16      5460      5444   25.9205         0         -  0.303234
   106      16      5561      5545   26.1523     25.25  0.105134  0.305546
   107      16      5699      5683   26.5527        69  0.040264  0.301033
   108      16      5725      5709   26.4272        13  0.025751  0.300602
   109      16      5740      5724   26.2535       7.5   1.51862  0.302918
   110      16      5760      5744   26.1057        10  0.025613  0.304287
   111      16      5788      5772   25.9967        14   1.93542  0.305834
   112      16      5810      5794   25.8628        11  0.576624  0.307241
   113      16      5824      5808   25.6958         7  0.023279  0.308104
   114      16      5845      5829   25.5625      10.5  0.023579  0.311628
   115      16      5886      5870   25.5185      20.5  0.043306  0.313338
   116      16      6025      6009   25.8976      69.5  0.066217  0.308618
   117      16      6115      6099   26.0608        45  0.023817  0.305665
   118      16      6214      6198   26.2594      49.5  0.047272  0.304434
   119      16      6306      6290   26.4252        46  0.152674  0.301587
2014-11-25 21:00:26.743153min lat: 0.023117 max lat: 5.93777 avg lat: 0.301587
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16      6306      6290    26.205         0         -  0.301587
   121      16      6306      6290   25.9884         0         -  0.301587
   122      16      6452      6436   26.3737   24.3333  0.087723  0.303021
   123      16      6539      6523   26.5129      43.5  0.277585   0.30144
   124      16      6544      6528   26.3192       2.5   0.04123   0.30153
   125      16      6544      6528   26.1087         0         -   0.30153
