   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        47        31   1.93691    1.9375  0.0024940.00490568
     2      16      1784      1768   55.2368   108.562  0.003442 0.0179968
     3      15      3470      3455   71.9642   105.438  0.004017 0.0138608
     4      16      5224      5208   81.3596   109.562  0.004147 0.0122385
     5      16      6912      6896   86.1846     105.5  0.020199 0.0115854
     6      16      8660      8644   90.0262    109.25  0.004809 0.0110868
     7      16     10358     10342   92.3239   106.125  0.004872 0.0108131
     8      15     12089     12074   94.3127    108.25   0.00616 0.0105854
     9      16     13860     13844   96.1234   110.625  0.004394 0.0103902
    10      16     15619     15603   97.5033   109.938  0.005432 0.0102461
    11      16     17371     17355   98.5923     109.5  0.008044 0.0101339
    12      16     19121     19105   99.4896   109.375  0.008488 0.0100442
    13      16     20866     20850   100.225   109.062  0.0032340.00997004
    14      16     22607     22591   100.837   108.812   0.003310.00990849
    15      16     24366     24350   101.443   109.938  0.0294520.00984995
    16      15     26126     26111   101.981   110.062  0.0119150.00979924
    17      16     27806     27790   102.154   104.938  0.003182 0.0097832
    18      16     29538     29522   102.492    108.25  0.0187170.00975167
    19      16     31271     31255   102.797   108.312  0.0029880.00972238
2014-11-25 14:32:26.736016min lat: 0.002032 max lat: 1.01284 avg lat: 0.00969559
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16     33008     32992   103.085   108.562  0.0161440.00969559
    21      16     34772     34756   103.426    110.25  0.0028310.00966455
    22      16     36504     36488   103.644    108.25  0.0243650.00964384
    23      15     38274     38259    103.95   110.688  0.0057050.00961599
    24      16     39997     39981   104.102   107.625  0.0027670.00960175
    25      16     41756     41740   104.335   109.938  0.0089180.00957997
    26      16     43527     43511   104.579   110.688  0.012424 0.0095585
    27      16     45246     45230   104.685   107.438  0.0213720.00954864
    28      16     46978     46962   104.811    108.25  0.0048730.00953665
    29      16     48731     48715   104.975   109.562  0.0108450.00952273
    30      16     50500     50484    105.16   110.562  0.0033010.00950505
    31      16     52254     52238   105.304   109.625  0.0025010.00949291
    32      16     54036     54020   105.493   111.375  0.0167280.00947581
    33      16     55798     55782   105.633   110.125  0.0034520.00946294
    34      15     57552     57537   105.752   109.688  0.0078430.00945258
    35      16     59325     59309   105.895    110.75  0.0134560.00944024
    36      15     61067     61052   105.979   108.938   0.021850.00943259
    37      16     62827     62811   106.085   109.938  0.0027850.00942303
    38      16     64588     64572    106.19   110.062  0.0243940.00941322
    39      16     66348     66332   106.287       110  0.0054380.00940492
2014-11-25 14:32:46.738463min lat: 0.002032 max lat: 1.01284 avg lat: 0.00939633
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16     68114     68098   106.389   110.375  0.0045590.00939633
    41      16     69888     69872   106.498   110.875  0.0158220.00938679
    42      16     71647     71631    106.58   109.938  0.0048260.00937897
    43      16     73416     73400   106.672   110.562  0.0156920.00937181
    44      16     75178     75162    106.75   110.125  0.0027680.00936467
    45      16     76950     76934   106.839    110.75  0.0080450.00935728
    46      16     78732     78716   106.937   111.375  0.0054480.00934763
    47      15     80505     80490    107.02   110.875  0.0069460.00934111
    48      16     82279     82263   107.099   110.812  0.0061840.00933457
    49      16     84043     84027   107.163    110.25  0.0137730.00932842
    50      16     85813     85797   107.232   110.625  0.0068890.00932263
    51      16     87552     87536    107.26   108.688  0.0077660.00931959
    52      15     89330     89315   107.336   111.188  0.0029150.00931392
    53      16     91113     91097   107.412   111.375  0.0266830.00930697
    54      16     92860     92844   107.444   109.188  0.0039740.00930412
    55      16     94638     94622   107.511   111.125  0.0027690.00929868
    56      16     96420     96404    107.58   111.375  0.002697 0.0092927
    57      16     98165     98149   107.606   109.062  0.0045930.00929038
    58      16     99918     99902   107.639   109.562  0.0050110.00928676
    59      16    101699    101683   107.701   111.312  0.010197 0.0092826
2014-11-25 14:33:06.740879min lat: 0.002032 max lat: 1.01284 avg lat: 0.00927955
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      15    103455    103440   107.736   109.812  0.0029210.00927955
    61      16    105173    105157   107.729   107.312  0.0302630.00927967
    62      16    106941    106925   107.773     110.5  0.0024780.00927534
    63      16    108703    108687    107.81   110.125  0.0060130.00927293
    64      16    110465    110449   107.846   110.125  0.0112590.00926997
    65      16    112226    112210    107.88   110.062  0.0187690.00926712
    66      16    113991    113975   107.917   110.312  0.0040080.00926363
 Total time run:        66.437899
Total reads made:     114732
Read size:            65536
Bandwidth (MB/sec):    107.932 

Average Latency:       0.0092635
Max latency:           1.01284
Min latency:           0.002032
