   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       456       440   109.968       110  0.060712 0.0353353
     2      16       898       882   110.225     110.5  0.005241 0.0355757
     3      16      1160      1144   95.3153      65.5  0.102811 0.0414075
     4      16      1589      1573   98.2957    107.25  0.084759 0.0403412
     5      16      2030      2014   100.684    110.25  0.005053 0.0395254
     6      16      2472      2456   102.317     110.5  0.071635 0.0388836
     7      16      2914      2898   103.485     110.5   0.07368 0.0384618
     8      16      3356      3340    104.36     110.5  0.006252 0.0381822
     9      15      3797      3782   105.041     110.5   0.00524 0.0379213
    10      16      4241      4225    105.61    110.75  0.005231   0.03776
    11      16      4681      4665   106.008       110  0.061527 0.0376143
    12      15      5123      5108   106.402    110.75  0.067015 0.0374999
    13      16      5567      5551   106.736    110.75  0.063741 0.0373938
    14      16      6008      5992   106.986    110.25  0.006018 0.0373154
    15      16      6451      6435   107.236    110.75  0.054449 0.0372327
    16      16      6893      6877   107.439     110.5  0.060657 0.0371675
    17      16      7331      7315   107.559     109.5  0.006123 0.0370943
    18      16      7778      7762   107.791    111.75  0.004896 0.0370497
    19      16      8217      8201   107.894    109.75  0.009009 0.0370025
2014-11-23 09:56:52.860687min lat: 0.004246 max lat: 0.488652 avg lat: 0.0369824
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      8657      8641   107.998       110  0.063342 0.0369824
    21      16      9102      9086   108.153    111.25  0.063746 0.0369285
    22      16      9541      9525   108.225    109.75  0.070467 0.0368984
    23      16      9983      9967   108.323     110.5  0.044857 0.0368863
    24      16     10429     10413   108.455     111.5  0.073402 0.0368338
    25      16     10866     10850   108.486    109.25  0.015512 0.0368286
    26      16     11310     11294   108.582       111   0.04163  0.036809
    27      16     11755     11739    108.68    111.25  0.018281  0.036767
    28      16     12194     12178   108.718    109.75  0.063749 0.0367558
    29      16     12637     12621   108.788    110.75  0.060256 0.0367331
    30      16     13082     13066   108.869    111.25  0.006101 0.0367006
    31      16     13519     13503   108.881    109.25   0.00576 0.0366936
    32      16     13963     13947   108.947       111  0.049273 0.0366882
    33      16     14407     14391   109.009       111  0.006335 0.0366511
    34      16     14776     14760   108.516     92.25  0.034865 0.0367784
    35      16     15001     14985   107.022     56.25  0.004297 0.0371927
    36      16     15328     15312    106.32     81.75   0.11512  0.037594
    37      16     15764     15748   106.392       109  0.005534 0.0375595
    38      16     16210     16194   106.526     111.5  0.083826  0.037509
    39      16     16654     16638    106.64       111  0.078066 0.0374744
2014-11-23 09:57:12.863123min lat: 0.004133 max lat: 0.488652 avg lat: 0.0374466
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16     17093     17077   106.718    109.75  0.007336 0.0374466
    41      16     17535     17519    106.81     110.5  0.005719 0.0373992
    42      16     17980     17964   106.915    111.25  0.005105 0.0373833
    43      16     18428     18412   107.033       112  0.060441 0.0373428
    44      16     18873     18857   107.129    111.25  0.081416  0.037306
    45      16     19322     19306   107.242    112.25  0.005264 0.0372728
    46      16     19768     19752   107.334     111.5   0.00515 0.0372349
    47      16     20216     20200   107.433       112  0.005447  0.037195
    48      16     20665     20649   107.533    112.25  0.005537 0.0371674
    49      16     21092     21076   107.517    106.75  0.048661 0.0371847
    50      16     21540     21524   107.606       112  0.060962   0.03715
    51      16     21986     21970   107.683     111.5  0.005257 0.0371169
    52      16     22417     22401   107.684    107.75  0.016853 0.0371236
    53      16     22865     22849   107.765       112  0.056705 0.0370978
    54      16     23310     23294   107.829    111.25  0.056755 0.0370764
    55      16     23744     23728   107.841     108.5  0.005478  0.037065
    56      16     24192     24176   107.915       112  0.005345  0.037042
    57      16     24634     24618    107.96     110.5   0.00495 0.0370225
    58      16     25071     25055   107.982    109.25  0.087985 0.0370189
    59      16     25518     25502   108.046    111.75  0.005214  0.036995
2014-11-23 09:57:32.865592min lat: 0.004133 max lat: 0.488652 avg lat: 0.0369861
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16     25961     25945   108.091    110.75  0.009573 0.0369861
    61      16     26397     26381   108.105       109  0.005605 0.0369745
    62      16     26845     26829   108.168       112  0.006159 0.0369585
    63      16     27287     27271   108.205     110.5  0.068524 0.0369466
    64      16     27724     27708   108.221    109.25  0.060176 0.0369435
    65      16     28169     28153   108.267    111.25  0.067412 0.0369296
 Total time run:        65.555188
Total reads made:     28396
Read size:            262144
Bandwidth (MB/sec):    108.290 

Average Latency:       0.0369337
Max latency:           0.488652
Min latency:           0.004133
