 Maintaining 16 concurrent writes of 65536 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_aac91394a5b2_4024
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       473       457   28.5555   28.5625   0.00466 0.0298896
     2      16       995       979   30.5879    32.625  0.003247 0.0318535
     3      16      1145      1129   23.5169     9.375  0.003054 0.0318377
     4      16      1145      1129   17.6379         0         - 0.0318377
     5      16      1145      1129   14.1105         0         - 0.0318377
     6      16      1368      1352   14.0813   4.64583  0.004158 0.0702716
     7      16      1985      1969   17.5779   38.5625  0.007263 0.0567564
     8      16      2424      2408     18.81   27.4375  0.003535 0.0528183
     9      16      3008      2992    20.775      36.5  0.011282 0.0480921
    10      16      3494      3478   21.7346    30.375  0.005785 0.0456132
    11      16      3685      3669   20.8439   11.9375  0.060254 0.0476587
    12      16      3968      3952   20.5807   17.6875  0.003309 0.0462282
    13      16      4243      4227   20.3195   17.1875  0.003531 0.0487601
    14      16      4779      4763   21.2607      33.5  0.052369 0.0466151
    15      16      4779      4763   19.8433         0         - 0.0466151
    16      16      5122      5106   19.9428   10.7188  0.004553  0.049942
    17      16      5568      5552   20.4092    27.875  0.002815 0.0485994
    18      16      5575      5559   19.2997    0.4375  0.052533 0.0485509
    19      16      5575      5559    18.284         0         - 0.0485509
2014-11-25 07:09:24.416402min lat: 0.002779 max lat: 3.74716 avg lat: 0.0562159
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      5707      5691   17.7822     4.125  0.008273 0.0562159
    21      16      6260      6244   18.5811   34.5625  0.003989 0.0536284
    22      16      6719      6703   19.0403   28.6875   0.00348 0.0522791
    23      16      7246      7230   19.6443   32.9375  0.003104 0.0507093
    24      16      7722      7706   20.0653     29.75  0.058228 0.0495752
    25      16      8037      8021   20.0501   19.6875   0.00766  0.049805
    26      16      8509      8493   20.4134      29.5  0.006006 0.0489749
    27      16      9131      9115    21.097    38.875  0.007179 0.0473777
    28      16      9606      9590   21.4037   29.6875  0.003771 0.0466475
    29      15     10181     10166   21.9068        36  0.009362  0.045638
    30      16     10808     10792   22.4806    39.125  0.057544 0.0444265
    31      16     11021     11005   22.1848   13.3125  0.002744  0.044014
    32      16     11315     11299   22.0657    18.375  0.091708 0.0450928
    33      16     11940     11924   22.5806   39.0625   0.00307 0.0441685
    34      16     12411     12395   22.7822   29.4375  0.006756 0.0438866
    35      16     13004     12988     23.19   37.0625  0.003605 0.0430664
    36      15     13504     13489   23.4156   31.3125  0.089076 0.0427018
    37      16     13960     13944   23.5512   28.4375  0.004344 0.0423873
    38      16     14164     14148   23.2669     12.75  0.002749 0.0428206
    39      16     14556     14540   23.2985      24.5  0.002854 0.0428454
2014-11-25 07:09:44.418797min lat: 0.0027 max lat: 3.74716 avg lat: 0.0422456
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16     15121     15105   23.5987   35.3125  0.006719 0.0422456
    41      16     15679     15663   23.8736    34.875  0.007558 0.0418803
    42      16     15992     15976   23.7709   19.5625  0.002777 0.0415831
    43      16     16000     15984   23.2297       0.5  0.003426 0.0420246
    44      15     16447     16432   23.3381        28  0.005014 0.0428429
    45      16     16686     16670     23.15    14.875  0.004113 0.0425485
    46      16     17090     17074   23.1956     25.25  0.009126 0.0431024
    47      16     17740     17724   23.5663    40.625  0.005507 0.0424238
    48      16     18275     18259   23.7719   33.4375  0.006675 0.0420581
    49      16     18757     18741   23.9015    30.125  0.003103 0.0417811
    50      16     19328     19312   24.1371   35.6875   0.04493 0.0413456
    51      16     19381     19365   23.7288    3.3125  0.002982 0.0415968
    52      16     19381     19365   23.2724         0         - 0.0415968
    53      16     19489     19473   22.9607     3.375  0.004625   0.04352
    54      16     20052     20036   23.1871   35.1875   0.00295 0.0430439
    55      16     20060     20044   22.7746       0.5  0.003052 0.0430329
    56      16     20060     20044   22.3679         0         - 0.0430329
    57      16     20233     20217   22.1651   5.40625   0.00535 0.0450433
    58      16     20714     20698   22.3012   30.0625  0.002957 0.0447926
    59      16     20872     20856   22.0906     9.875  0.003022 0.0446883
2014-11-25 07:10:04.421111min lat: 0.002694 max lat: 3.74716 avg lat: 0.044735
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16     20875     20859   21.7255    0.1875  0.003473  0.044735
    61      16     20875     20859   21.3694         0         -  0.044735
    62      16     21025     21009   21.1759    4.6875   0.00492 0.0472072
    63      16     22330     22314   22.1343   81.5625  0.003095 0.0451487
    64      16     23620     23604    23.048    80.625  0.004559 0.0431875
    65      16     23620     23604   22.6934         0         - 0.0431875
    66      16     25110     25094   23.7604   46.5625  0.004896 0.0420778
    67      15     25630     25615   23.8917   32.5625  0.007546 0.0418503
    68      16     27290     27274    25.065   103.688   0.01125 0.0398905
    69      16     28004     27988   25.3484    44.625  0.003383 0.0391152
    70      16     28004     27988   24.9863         0         - 0.0391152
