   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       867       851   106.346   106.375  0.004682 0.0185196
     2      16      1762      1746   109.101   111.875  0.005183  0.018133
     3      16      2505      2489   103.689    92.875  0.032381 0.0191948
     4      16      3396      3380   105.607   111.375  0.006318 0.0188323
     5      16      4292      4276   106.883       112  0.006975 0.0186359
     6      16      5186      5170   107.691    111.75  0.005933 0.0185141
     7      16      6079      6063   108.251   111.625  0.004436 0.0184306
     8      16      6973      6957   108.687    111.75  0.054142 0.0183646
     9      16      7868      7852   109.039   111.875  0.005307 0.0183019
    10      16      8761      8745   109.297   111.625  0.009897 0.0182584
    11      16      9655      9639   109.518    111.75  0.008503 0.0182315
    12      16     10551     10535   109.724       112  0.004038 0.0181979
    13      16     11447     11431   109.898       112  0.003537 0.0181792
    14      16     12341     12325   110.029    111.75  0.003908 0.0181488
    15      16     13236     13220   110.151   111.875  0.053121 0.0181319
    16      16     14127     14111   110.227   111.375  0.003995 0.0181183
    17      16     15023     15007    110.33       112  0.052931 0.0181068
    18      16     15916     15900   110.401   111.625  0.007375 0.0180978
    19      16     16811     16795   110.478   111.875  0.023157 0.0180885
2014-11-25 07:21:10.823914min lat: 0.002563 max lat: 0.716856 avg lat: 0.0180753
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16     17702     17686   110.522   111.375  0.014959 0.0180753
    21      16     18598     18582   110.592       112  0.006318  0.018067
    22      16     19495     19479   110.661   112.125  0.029357 0.0180619
    23      16     20389     20373   110.708    111.75  0.006179 0.0180499
    24      16     21148     21132   110.048    94.875  0.007055  0.018157
    25      16     22042     22026   110.115    111.75  0.003932 0.0181473
    26      16     22937     22921   110.182   111.875  0.004194 0.0181385
    27      16     23832     23816   110.244   111.875  0.011035 0.0181302
    28      16     24728     24712   110.306       112  0.036502 0.0181201
    29      16     25593     25577   110.231   108.125  0.002727 0.0181015
    30      16     26388     26372   109.868    99.375   0.00782  0.018192
    31      16     27284     27268   109.937       112  0.034207 0.0181844
    32      16     28062     28046    109.54     97.25  0.017121 0.0182483
    33      16     28958     28942   109.614       112  0.037785  0.018236
    34      16     29850     29834   109.669     111.5  0.018016 0.0182274
    35      16     30745     30729   109.732   111.875  0.007074 0.0182176
    36      16     31640     31624   109.791   111.875  0.053122 0.0182066
    37      16     32535     32519   109.847   111.875  0.028814 0.0181986
    38      16     33427     33411    109.89     111.5  0.028441 0.0181925
    39      16     34322     34306    109.94   111.875  0.043989 0.0181824
2014-11-25 07:21:30.826520min lat: 0.002563 max lat: 0.716856 avg lat: 0.018174
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      15     35217     35202   109.992       112  0.042547  0.018174
    41      16     36110     36094   110.028     111.5    0.0084 0.0181682
    42      16     37004     36988   110.069    111.75  0.007284 0.0181605
    43      16     37899     37883    110.11   111.875  0.004351  0.018153
    44      16     38795     38779   110.153       112  0.004486 0.0181468
    45      16     39687     39671   110.183     111.5  0.004941 0.0181425
    46      15     40581     40566   110.219   111.875  0.042088 0.0181398
    47      16     41474     41458   110.246     111.5  0.007116 0.0181315
    48      16     42119     42103   109.629    80.625  0.028081 0.0182366
    49      16     43014     42998   109.674   111.875   0.00809 0.0182281
    50      16     43907     43891   109.713   111.625  0.010741 0.0182203
    51      16     44802     44786   109.755   111.875  0.011432 0.0182143
    52      16     45569     45553   109.488    95.875  0.051547 0.0182593
    53      16     46465     46449   109.535       112  0.005229 0.0182524
    54      16     47358     47342   109.574   111.625  0.004934 0.0182442
    55      16     48250     48234   109.608     111.5  0.004648 0.0182394
    56      16     49146     49130   109.651       112  0.005491 0.0182337
    57      16     49913     49897   109.409    95.875  0.004214 0.0182718
    58      16     50806     50790   109.447   111.625  0.008401 0.0182666
    59      16     51701     51685   109.488   111.875  0.005614 0.0182597
2014-11-25 07:21:50.828981min lat: 0.002464 max lat: 0.716856 avg lat: 0.0182552
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16     52594     52578   109.523   111.625  0.019783 0.0182552
    61      16     53489     53473   109.562   111.875  0.009221 0.0182476
    62      16     54385     54369   109.601       112  0.006066 0.0182422
    63      16     55275     55259   109.627    111.25  0.019632 0.0182361
    64      15     56169     56154   109.662   111.875  0.008386 0.0182319
    65      16     57065     57049   109.695   111.875  0.004694 0.0182251
    66      16     57839     57823   109.499     96.75   0.01039 0.0182605
    67      16     58732     58716   109.531   111.625  0.012371 0.0182542
 Total time run:        67.518908
Total reads made:     59172
Read size:            131072
Bandwidth (MB/sec):    109.547 

Average Latency:       0.0182542
Max latency:           0.716856
Min latency:           0.002464
