 Maintaining 16 concurrent writes of 2097152 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_aa3eaa203d62_27412
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        42        26   51.9847        52  0.145691  0.391065
     2      16        79        63   62.9848        74  0.223816  0.427335
     3      16       119       103   68.6525        80  0.171544  0.404903
     4      16       158       142   70.9866        78   0.14533  0.407306
     5      16       174       158   63.1888        32  0.593115  0.461347
     6      16       215       199   66.3219        82  0.323111  0.455139
     7      16       249       233   66.5602        68  0.171091  0.446515
     8      16       280       264   65.9892        62    1.3941  0.451684
     9      16       315       299   66.4336        70  0.245846   0.45671
    10      16       344       328   65.5895        58  0.205442  0.464825
    11      16       379       363   65.9896        70   0.40745  0.468374
    12      16       417       401    66.823        76  0.213291  0.461026
    13      16       446       430   66.1438        58  0.159883  0.459297
    14      16       484       468   66.8471        76  0.126886  0.462238
    15      16       515       499   66.5234        62  0.249281  0.470887
    16      16       542       526   65.7403        54  0.170512  0.468744
    17      16       584       568   66.8137        84   1.33399   0.46907
    18      16       602       586   65.1017        36  0.090538  0.465043
    19      16       613       597   62.8331        22   1.44665  0.476719
2014-11-25 21:41:48.756812min lat: 0.086628 max lat: 2.00488 avg lat: 0.478619
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       615       599   59.8915         4  0.086628  0.478619
    21      16       615       599   57.0395         0         -  0.478619
    22      16       648       632   57.4465        33  0.328755  0.550574
    23      16       690       674   58.6004        84  0.248373  0.539547
    24      16       722       706   58.8248        64  0.232466  0.532935
    25      16       761       745   59.5914        78  0.198392  0.529284
    26      16       784       768   59.0684        46  0.100029   0.52851
    27      16       797       781   57.8435        26   1.92911  0.535365
    28      16       810       794   56.7061        26   1.47749  0.541514
    29      16       819       803   55.3714        18   1.96546  0.554041
    30      16       829       813   54.1923        20   1.55862  0.564581
    31      16       834       818   52.7667        10  0.121745  0.569023
    32      16       853       837   52.3051        38   1.97447  0.598715
    33      16       864       848   51.3867        22  0.985344  0.604922
    34      16       877       861   50.6399        26  0.289662  0.619182
    35      16       901       885   50.5643        48  0.130053  0.630332
    36      15       934       919   51.0484        68  0.306762  0.621257
    37      16       972       956   51.6684        74  0.213327  0.613445
    38      16      1006       990   52.0979        68  0.154207   0.60697
    39      16      1040      1024   52.5054        68  0.161068  0.603721
2014-11-25 21:42:08.759584min lat: 0.086628 max lat: 4.85923 avg lat: 0.597305
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      1076      1060   52.9926        72  0.226275  0.597305
    41      16      1107      1091    53.212        62  0.162493  0.594614
    42      16      1137      1121   53.3735        60  0.163748  0.590913
    43      16      1164      1148   53.3879        54  0.301377  0.590702
    44      16      1199      1183   53.7652        70  0.435002  0.586915
    45      16      1200      1184   52.6149         2   0.31479  0.586686
    46      16      1201      1185   51.5146         2   1.64357  0.587577
    47      16      1203      1187   50.5036         4  0.085285  0.589312
    48      16      1203      1187   49.4515         0         -  0.589312
    49      16      1203      1187   48.4423         0         -  0.589312
    50      16      1206      1190   47.5935         2  0.086528  0.598669
    51      16      1210      1194   46.8171         8   8.56995  0.616773
    52      16      1212      1196   45.9937         4   1.48603  0.624725
    53      16      1212      1196   45.1259         0         -  0.624725
    54      16      1214      1198   44.3643         2   10.3123  0.641522
    55      16      1237      1221   44.3939        46  0.243978  0.719212
    56      16      1271      1255   44.8153        68  0.192236    0.7084
    57      16      1303      1287   45.1517        64  0.193328  0.702686
    58      16      1334      1318   45.4421        62  0.252287  0.697415
    59      16      1364      1348   45.6887        60  0.428785  0.695029
2014-11-25 21:42:28.762158min lat: 0.085285 max lat: 11.6197 avg lat: 0.689425
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      1401      1385   46.1604        74  0.143902  0.689425
    61      16      1436      1420    46.551        70   1.45112   0.68384
    62      16      1468      1452   46.8323        64  0.436697  0.678433
    63      16      1494      1478   46.9142        52  0.548374   0.67456
    64      16      1503      1487   46.4624        18  0.874086  0.676584
    65      16      1531      1515    46.609        56  0.332539  0.683929
    66      16      1567      1551   46.9936        72  0.180447  0.676825
    67      16      1608      1592   47.5159        82  0.124111   0.66984
    68      16      1637      1621     47.67        58  0.269004  0.667225
    69      16      1674      1658   48.0514        74  0.167209  0.660917
    70      16      1705      1689   48.2506        62  0.279376  0.658551
    71      16      1737      1721   48.4723        64    1.3618  0.656094
    72      16      1769      1753   48.6878        64  0.178322  0.651815
    73      16      1797      1781   48.7879        56   1.08785  0.651614
    74      16      1812      1796   48.5339        30  0.645029  0.649719
    75      16      1812      1796   47.8868         0         -  0.649719
    76      16      1812      1796   47.2568         0         -  0.649719
    77      16      1812      1796   46.6431         0         -  0.649719
    78      16      1813      1797   46.0707       0.5   5.58408  0.652464
    79      16      1816      1800   45.5635         6   6.55713  0.660692
2014-11-25 21:42:48.764662min lat: 0.085285 max lat: 11.6197 avg lat: 0.660692
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      1816      1800    44.994         0         -  0.660692
    81      16      1816      1800   44.4385         0         -  0.660692
    82      16      1816      1800   43.8966         0         -  0.660692
    83      16      1816      1800   43.3677         0         -  0.660692
    84      16      1816      1800   42.8514         0         -  0.660692
    85      16      1854      1838   43.2413   12.6667  0.255181  0.737495
    86      16      1887      1871   43.5058        66   0.24375  0.730993
    87      16      1923      1907   43.8332        72  0.184892  0.726238
    88      16      1954      1938   44.0396        62    0.2406  0.721886
    89      16      1988      1972   44.3087        68  0.116389   0.71642
    90      16      2017      2001   44.4608        58  0.165862  0.715833
    91      16      2046      2030   44.6095        58  0.211995  0.712734
    92      16      2077      2061   44.7984        62   1.43241  0.710287
    93      16      2079      2063   44.3597         4  0.112737  0.709809
    94      16      2105      2089   44.4409        52  0.252256  0.718244
    95      16      2139      2123   44.6888        68  0.253004  0.712886
    96      16      2175      2159   44.9731        72  0.902174   0.70908
