 Maintaining 16 concurrent writes of 16384 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_aac91394a5b2_12398
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       331       315   4.92089   4.92188  0.007099 0.0419334
     2      16       623       607   4.74141    4.5625  0.007837 0.0497488
     3      16       954       938   4.88469   5.17188  0.003948 0.0488092
     4      16      1288      1272   4.96805   5.21875  0.005177 0.0496677
     5      16      1485      1469      4.59   3.07812  0.005559 0.0524548
     6      16      1485      1469   3.82501         0         - 0.0524548
     7      16      1595      1579   3.52409  0.859375  0.004307  0.068172
     8      16      1765      1749   3.41557   2.65625   0.00425 0.0723672
     9      16      2051      2035   3.53252   4.46875  0.005466 0.0706366
    10      16      2217      2201   3.43862   2.59375  0.003699 0.0709084
    11      15      2486      2471    3.5095   4.21875  0.007526 0.0712007
    12      16      2791      2775   3.61282      4.75   0.00523 0.0688473
    13      16      3059      3043   3.65699    4.1875  0.004959 0.0683399
    14      16      3272      3256   3.63347   3.32812  0.004832 0.0680894
    15      16      3560      3544    3.6912       4.5  0.004116   0.06695
    16      16      3818      3802   3.71243   4.03125  0.007456 0.0667376
    17      16      4004      3988   3.66498   2.90625  0.004316   0.06794
    18      16      4365      4349    3.7747   5.64062  0.005633 0.0662085
    19      16      4550      4534   3.72816   2.89062  0.144498 0.0664556
2014-11-25 09:15:17.955583min lat: 0.003129 max lat: 2.00421 avg lat: 0.0661544
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      4835      4819   3.76438   4.45312  0.005302 0.0661544
    21      16      5083      5067   3.76962     3.875  0.008843 0.0662699
    22      16      5374      5358   3.80493   4.54688  0.148619 0.0653258
    23      16      5649      5633   3.82629   4.29688  0.004077  0.065251
    24      16      5961      5945   3.86997     4.875  0.003869 0.0644549
    25      16      6177      6161   3.85015     3.375  0.004561 0.0647863
    26      16      6335      6319   3.79701   2.46875  0.004046 0.0649293
    27      16      6594      6578   3.80625   4.04688  0.003978 0.0655579
    28      16      6763      6747   3.76461   2.64062  0.003858 0.0659613
    29      16      7012      6996   3.76894   3.89062  0.005181 0.0662409
    30      16      7339      7323    3.8136   5.10938  0.005643 0.0655397
    31      16      7602      7586   3.82312   4.10938  0.004258  0.065284
    32      15      7865      7850   3.83254     4.125   0.00362 0.0652073
    33      16      8133      8117   3.84281   4.17188  0.005495 0.0647657
    34      16      8367      8351   3.83731   3.65625  0.003853 0.0650064
    35      16      8471      8455   3.77409     1.625  0.003522 0.0648331
    36      16      8696      8680    3.7669   3.51562  0.005505  0.066065
    37      16      8936      8920   3.76643      3.75  0.021838 0.0658827
    38      16      9167      9151   3.76229   3.60938  0.004633 0.0662103
    39      16      9462      9446   3.78399   4.60938  0.005411 0.0658561
2014-11-25 09:15:37.957975min lat: 0.003129 max lat: 2.00421 avg lat: 0.0658819
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      9714      9698   3.78782    3.9375  0.004597 0.0658819
    41      16      9959      9943   3.78879   3.82812  0.005506 0.0657099
    42      16     10273     10257   3.81538   4.90625   0.00448 0.0653043
