 Maintaining 16 concurrent writes of 131072 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_aac91394a5b2_30146
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       139       123   15.3707    15.375   0.01576  0.115925
     2      15       269       254   15.8718    16.375   0.20518  0.117048
     3      16       418       402   16.7471      18.5  0.082385  0.114306
     4      16       447       431   13.4666     3.625   0.72106  0.122044
     5      16       553       537    13.423     13.25   0.15106   0.14782
     6      16       603       587   12.2274      6.25  0.009531  0.159391
     7      16       721       705   12.5875     14.75  0.016199   0.15657
     8      16       822       806    12.592    12.625  0.427429  0.157774
     9      16       939       923   12.8177    14.625  0.012201   0.15431
    10      16      1042      1026   12.8233    12.875  0.012675  0.153218
    11      16      1167      1151   13.0779    15.625  0.098875  0.151074
    12      16      1168      1152   11.9985     0.125  0.052064  0.150988
    13      16      1191      1175   11.2967     2.875   0.02423  0.176686
    14      16      1316      1300   11.6057    15.625  0.203949  0.170969
    15      16      1414      1398   11.6486     12.25  0.010059  0.170773
    16      16      1545      1529   11.9439    16.375  0.008942  0.166435
    17      16      1663      1647   12.1088     14.75  0.012377  0.164448
    18      16      1803      1787   12.4082      17.5  0.140647  0.160787
    19      16      1857      1841   12.1104      6.75  0.046949  0.159583
2014-11-25 12:17:42.112126min lat: 0.008256 max lat: 2.28754 avg lat: 0.161981
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      1969      1953   12.2048        14  0.010329  0.161981
    21      16      1969      1953   11.6236         0         -  0.161981
    22      16      2004      1988   11.2941    2.1875  0.011006  0.176264
    23      16      2126      2110    11.466     15.25  0.024828  0.173945
    24      16      2257      2241   11.6705    16.375  0.132194  0.171197
    25      16      2396      2380   11.8986    17.375  0.152963  0.167471
    26      16      2432      2416    11.614       4.5  0.009637  0.166798
    27      16      2566      2550   11.8042     16.75  0.012671  0.168799
    28      16      2615      2599   11.6013     6.125  0.008482   0.16853
    29      16      2684      2668   11.4987     8.625   0.05841  0.170532
    30      16      2707      2691   11.2112     2.875  0.050197  0.174603
    31      16      2816      2800    11.289    13.625  0.011366  0.177048
    32      16      2946      2930   11.4439     16.25  0.198687  0.174081
    33      16      3070      3054   11.5668      15.5  0.015774  0.172361
    34      16      3210      3194   11.7412      17.5  0.028636  0.169821
    35      16      3247      3231   11.5379     4.625  0.149782  0.169471
    36      16      3317      3301   11.4604      8.75  0.009578  0.174143
    37      16      3438      3422   11.5594    15.125  0.103943  0.172675
    38      16      3455      3439   11.3111     2.125  0.049579   0.17222
    39      16      3455      3439   11.0211         0         -   0.17222
2014-11-25 12:18:02.114550min lat: 0.008256 max lat: 2.35565 avg lat: 0.180491
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      3560      3544   11.0737    6.5625  0.173026  0.180491
    41      16      3677      3661   11.1602    14.625  0.200928   0.17901
    42      16      3765      3749   11.1564        11  0.010591  0.177406
    43      15      3892      3877    11.269        16  0.012732  0.177256
    44      16      4017      4001   11.3651      15.5  0.131718  0.175378
    45      16      4166      4150   11.5264    18.625  0.009677  0.173196
    46      16      4194      4178   11.3519       3.5   1.02609  0.173237
    47      16      4221      4205   11.1822     3.375  0.010391  0.175014
    48      16      4266      4250   11.0664     5.625  0.113225  0.180205
