   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       115        99   6.18595    6.1875  0.205374  0.150516
     2      16       996       980   30.6191   55.0625  0.001952 0.0322519
     3      16      1579      1563   32.5568   36.4375  0.002016 0.0301964
     4      16      2186      2170   33.9008   37.9375  0.116711 0.0288363
     5      16      2204      2188   27.3459     1.125  0.001793 0.0316441
     6      16      2239      2223   23.1529    2.1875  0.001835 0.0366812
     7      16      2270      2254   20.1222    1.9375  0.002135 0.0425528
     8      16      2317      2301   17.9741    2.9375  0.500416 0.0501394
     9      16      2317      2301    15.977         0         - 0.0501394
    10      16      2595      2579   16.1166    8.6875  0.002772 0.0616747
    11      16      3070      3054     17.35   29.6875  0.001834 0.0574535
    12      16      3384      3368   17.5394    19.625  0.002579 0.0566608
    13      16      3873      3857   18.5409   30.5625  0.083605 0.0538726
    14      16      4632      4616   20.6045   47.4375  0.002055 0.0484557
    15      16      5084      5068    21.114     28.25  0.031993 0.0471763
    16      16      5548      5532   21.6066        29  0.001914 0.0460284
    17      16      6187      6171   22.6846   39.9375  0.002251 0.0439204
    18      16      6864      6848   23.7748   42.3125  0.094768  0.041977
    19      16      7557      7541   24.8028   43.3125  0.001842 0.0402034
2014-11-23 09:05:27.639172min lat: 0.001676 max lat: 2.90857 avg lat: 0.0383804
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      8340      8324   26.0093   48.9375  0.085316 0.0383804
    21      16      9151      9135   27.1841   50.6875  0.003983 0.0367669
    22      16     10035     10019   28.4595     55.25  0.002112 0.0351041
    23      16     10849     10833   29.4338    50.875  0.001763 0.0339294
    24      16     11702     11686   30.4285   53.3125  0.001746 0.0327483
    25      16     12346     12330   30.8212     40.25  0.049549 0.0323827
    26      16     12989     12973   31.1812   40.1875  0.002238 0.0320079
    27      16     13696     13680   31.6627   44.1875  0.054971 0.0315225
    28      16     14486     14470   32.2951    49.375  0.116455 0.0308981
    29      16     15025     15009    32.343   33.6875  0.001917 0.0308618
    30      16     16365     16349   34.0562     83.75  0.004483 0.0293549
    31      16     18146     18130   36.5479   111.312  0.017973 0.0273539
    32      16     19904     19888    38.839   109.875   0.01908 0.0257375
    33      16     21650     21634   40.9684   109.125  0.003476 0.0244026
    34      16     23425     23409    43.026   110.938  0.002819 0.0232345
    35      16     25188     25172   44.9445   110.188  0.002586 0.0222446
    36      16     26932     26916   46.7234       109  0.003451 0.0213966
    37      16     28712     28696    48.467    111.25   0.01327 0.0206275
    38      15     30469     30454   50.0827   109.875  0.004732 0.0199611
    39      15     32212     32197   51.5914   108.938  0.013783  0.019379
2014-11-23 09:05:47.641561min lat: 0.001661 max lat: 2.90857 avg lat: 0.0188331
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      15     33991     33976    53.081   111.188   0.00266 0.0188331
    41      16     35754     35738    54.472   110.125   0.00568 0.0183539
    42      16     37496     37480    55.767   108.875  0.002976 0.0179269
    43      16     39268     39252   57.0453    110.75  0.002842 0.0175252
    44      16     41018     41002   58.2343   109.375  0.014382  0.017168
    45      16     42775     42759   59.3802   109.812  0.002737 0.0168367
    46      16     44552     44536   60.5035   111.062  0.013759 0.0165244
    47      16     46308     46292    61.551    109.75  0.002866 0.0162429
    48      16     48054     48038   62.5418   109.125  0.002876 0.0159855
    49      16     49834     49818   63.5356    111.25  0.014745 0.0157357
    50      16     51618     51602   64.4946     111.5  0.002613 0.0155015
    51      16     53391     53375   65.4025   110.812   0.00281 0.0152862
    52      16     55176     55160     66.29   111.562  0.002786 0.0150821
    53      16     56953     56937   67.1345   111.062  0.002783 0.0148922
    54      16     58732     58716     67.95   111.188  0.002873 0.0147124
    55      16     59529     59513   67.6202   49.8125  0.079602 0.0147791
    56      15     60506     60491    67.504    61.125  0.013104 0.0148109
    57      16     62289     62273   68.2735   111.375  0.002718 0.0146438
    58      16     64041     64025   68.9841     109.5  0.003446 0.0144928
    59      16     65787     65771   69.6642   109.125  0.002734 0.0143511
2014-11-23 09:06:07.643982min lat: 0.001661 max lat: 2.90857 avg lat: 0.0142093
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16     67572     67556   70.3623   111.562  0.004476 0.0142093
 Total time run:        60.812559
Total reads made:     68963
Read size:            65536
Bandwidth (MB/sec):    70.877 

Average Latency:       0.0141072
Max latency:           2.90857
Min latency:           0.001661
